,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.04.29,4670.0,하락  55,4700.0,4885.0,4665.0,149251.0,0.0,0.0,
1,2024.04.26,4725.0,하락  175,4985.0,5050.0,4620.0,362739.0,1.0,1.0,
2,2024.04.25,4900.0,상승  200,4700.0,4950.0,4650.0,246352.0,2.0,2.0,
3,2024.04.24,4700.0,상승  190,4500.0,4765.0,4500.0,172709.0,3.0,3.0,
4,2024.04.23,4510.0,상승  80,4400.0,4545.0,4390.0,100858.0,4.0,4.0,
5,2024.04.22,4430.0,상승  130,4250.0,4475.0,4250.0,120788.0,5.0,5.0,
6,2024.04.19,4300.0,상승  50,4220.0,4365.0,4135.0,132388.0,6.0,6.0,
7,2024.04.18,4250.0,상승  60,4190.0,4285.0,4110.0,56022.0,7.0,7.0,
8,2024.04.17,4190.0,35.0,4040.0,4205.0,4020.0,143864.0,8.0,8.0,0.0
9,2024.04.16,4155.0,40.0,4205.0,4570.0,4120.0,988302.0,9.0,9.0,1.0
10,2024.04.15,4195.0,130.0,4050.0,4210.0,4045.0,147258.0,10.0,10.0,2.0
11,2024.04.12,4065.0,95.0,3970.0,4075.0,3955.0,52727.0,11.0,11.0,3.0
12,2024.04.11,3970.0,20.0,3935.0,4005.0,3915.0,53369.0,12.0,12.0,4.0
13,2024.04.09,3990.0,0.0,4015.0,4145.0,3920.0,193048.0,13.0,13.0,5.0
14,2024.04.08,3990.0,55.0,3940.0,4110.0,3855.0,255517.0,14.0,14.0,6.0
15,2024.04.05,3935.0,400.0,3510.0,4010.0,3505.0,709480.0,15.0,15.0,7.0
16,2024.04.04,3535.0,5.0,3540.0,3565.0,3460.0,93460.0,16.0,16.0,8.0
17,2024.04.03,3540.0,20.0,3535.0,3585.0,3505.0,48855.0,17.0,17.0,9.0
18,2024.04.02,3560.0,40.0,3520.0,3570.0,3470.0,122496.0,18.0,18.0,10.0
19,2024.04.01,3520.0,110.0,3410.0,3545.0,3380.0,89704.0,19.0,19.0,11.0
20,2024.03.29,3410.0,50.0,3460.0,3480.0,3370.0,81428.0,20.0,20.0,12.0
21,2024.03.28,3460.0,15.0,3445.0,3500.0,3400.0,115938.0,21.0,21.0,13.0
