,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,8650.0,0.0,8520.0,8690.0,8520.0,686.0
1,2024.04.16,8650.0,340.0,9050.0,9050.0,8620.0,2786.0
2,2024.04.15,8990.0,70.0,9040.0,9040.0,8880.0,1758.0
3,2024.04.12,9060.0,20.0,9080.0,9080.0,9000.0,567.0
4,2024.04.11,9080.0,20.0,8920.0,9080.0,8920.0,167.0
5,2024.04.09,9100.0,80.0,9100.0,9100.0,9100.0,159.0
6,2024.04.08,9020.0,220.0,9640.0,9640.0,9000.0,3013.0
7,2024.04.05,9240.0,0.0,9240.0,9240.0,9210.0,683.0
8,2024.04.04,9240.0,10.0,9270.0,9270.0,9240.0,45.0
9,2024.04.03,9250.0,40.0,9270.0,9280.0,9250.0,23.0
10,2024.04.02,9290.0,20.0,9390.0,9390.0,9260.0,99.0
11,2024.04.01,9310.0,200.0,9200.0,9320.0,9150.0,378.0
12,2024.03.29,9110.0,280.0,9250.0,9340.0,9110.0,780.0
13,2024.03.28,9390.0,150.0,9580.0,9580.0,9360.0,994.0
14,2024.03.27,9240.0,150.0,9100.0,9240.0,9090.0,1822.0
15,2024.03.26,9090.0,40.0,9180.0,9180.0,9020.0,1255.0
16,2024.03.25,9050.0,110.0,9020.0,9190.0,9000.0,3951.0
17,2024.03.22,9160.0,70.0,9170.0,9170.0,9100.0,1968.0
18,2024.03.21,9090.0,210.0,9300.0,9300.0,9070.0,1025.0
19,2024.03.20,9300.0,150.0,9150.0,9300.0,9130.0,147.0
20,2024.03.19,9150.0,50.0,9240.0,9490.0,9150.0,1212.0
21,2024.03.18,9200.0,10.0,9050.0,9200.0,9050.0,386.0
22,2024.03.15,9210.0,10.0,9170.0,9230.0,9170.0,1856.0
23,2024.03.14,9220.0,20.0,9370.0,9370.0,9220.0,164.0
24,2024.03.13,9240.0,200.0,9090.0,9410.0,9080.0,867.0
25,2024.03.12,9040.0,90.0,9200.0,9360.0,9040.0,402.0
26,2024.03.11,9130.0,20.0,9150.0,9150.0,9130.0,657.0
27,2024.03.08,9110.0,80.0,9140.0,9190.0,9050.0,685.0
28,2024.03.07,9030.0,210.0,9090.0,9110.0,9030.0,3026.0
29,2024.03.06,9240.0,40.0,9290.0,9290.0,9130.0,74.0
30,2024.03.05,9200.0,120.0,9380.0,9380.0,9200.0,83.0
31,2024.03.04,9320.0,90.0,9440.0,9440.0,9240.0,73.0
32,2024.02.29,9230.0,220.0,9360.0,9390.0,9170.0,585.0
33,2024.02.28,9450.0,370.0,9200.0,9450.0,9100.0,164.0
34,2024.02.27,9080.0,110.0,9190.0,9240.0,9070.0,215.0
35,2024.02.26,9190.0,0.0,9200.0,9270.0,9100.0,830.0
36,2024.02.23,9190.0,60.0,9350.0,9350.0,9190.0,343.0
37,2024.02.22,9250.0,40.0,9490.0,9490.0,9240.0,502.0
38,2024.02.21,9290.0,10.0,9290.0,9330.0,9290.0,409.0
39,2024.02.20,9280.0,120.0,9400.0,9480.0,9210.0,578.0
40,2024.02.19,9400.0,40.0,9510.0,9510.0,9390.0,203.0
41,2024.02.16,9440.0,100.0,9360.0,9460.0,9340.0,24.0
42,2024.02.15,9340.0,20.0,9340.0,9340.0,9220.0,1333.0
43,2024.02.14,9320.0,80.0,9200.0,9340.0,9200.0,341.0
44,2024.02.13,9400.0,210.0,9290.0,9400.0,9210.0,673.0
45,2024.02.08,9190.0,70.0,9200.0,9270.0,9170.0,172.0
46,2024.02.07,9120.0,0.0,9200.0,9200.0,9120.0,999.0
47,2024.02.06,9120.0,180.0,9210.0,9210.0,9090.0,1045.0
48,2024.02.05,9300.0,100.0,9400.0,9460.0,9300.0,293.0
49,2024.02.02,9400.0,130.0,9330.0,9420.0,9260.0,1458.0
50,2024.02.01,9270.0,20.0,9440.0,9440.0,9210.0,582.0
51,2024.01.31,9290.0,40.0,9340.0,9360.0,9290.0,91.0
52,2024.01.30,9250.0,150.0,9520.0,9520.0,9240.0,61.0
53,2024.01.29,9400.0,120.0,9280.0,9500.0,9280.0,59.0
54,2024.01.26,9280.0,50.0,9200.0,9280.0,9200.0,201.0
55,2024.01.25,9230.0,70.0,9350.0,9350.0,9120.0,872.0
56,2024.01.24,9300.0,100.0,9660.0,9660.0,9200.0,982.0
57,2024.01.23,9200.0,80.0,9350.0,9360.0,9180.0,315.0
58,2024.01.22,9280.0,100.0,9300.0,9300.0,9200.0,120.0
59,2024.01.19,9180.0,370.0,9600.0,9600.0,9140.0,1839.0
60,2024.01.18,9550.0,250.0,9700.0,9700.0,9550.0,104.0
61,2024.01.17,9300.0,220.0,9670.0,9670.0,9300.0,672.0
62,2024.01.16,9520.0,70.0,9670.0,9670.0,9520.0,131.0
63,2024.01.15,9590.0,130.0,9390.0,9650.0,9390.0,121.0
64,2024.01.12,9460.0,100.0,9600.0,9600.0,9360.0,637.0
65,2024.01.11,9560.0,0.0,9690.0,9730.0,9420.0,904.0
66,2024.01.10,9560.0,60.0,9670.0,9670.0,9460.0,299.0
67,2024.01.09,9500.0,60.0,9450.0,9640.0,9410.0,248.0
68,2024.01.08,9440.0,30.0,9350.0,9550.0,9350.0,108.0
69,2024.01.05,9410.0,60.0,9360.0,9550.0,9360.0,194.0
70,2024.01.04,9350.0,230.0,9660.0,9660.0,9320.0,452.0
71,2024.01.03,9580.0,370.0,9250.0,9670.0,9250.0,993.0
72,2024.01.02,9210.0,170.0,9100.0,9250.0,9100.0,3583.0
73,2023.12.28,9380.0,10.0,9370.0,9740.0,9330.0,1957.0
74,2023.12.27,9370.0,50.0,9650.0,9650.0,9350.0,558.0
75,2023.12.26,9320.0,80.0,9380.0,9450.0,9310.0,928.0
76,2023.12.22,9400.0,180.0,9680.0,9680.0,9390.0,2587.0
77,2023.12.21,9580.0,300.0,9880.0,9880.0,9570.0,3457.0
78,2023.12.20,9880.0,230.0,10250.0,10250.0,9880.0,824.0
79,2023.12.19,10110.0,240.0,10360.0,10360.0,10110.0,893.0
80,2023.12.18,10350.0,60.0,10350.0,10350.0,10280.0,566.0
81,2023.12.15,10290.0,310.0,10670.0,10670.0,10220.0,967.0
82,2023.12.14,10600.0,170.0,11130.0,11130.0,10520.0,1029.0
83,2023.12.13,10770.0,380.0,11190.0,11190.0,10750.0,3184.0
84,2023.12.12,11150.0,50.0,11000.0,11230.0,11000.0,651.0
85,2023.12.11,11200.0,180.0,11350.0,11350.0,11050.0,753.0
86,2023.12.08,11380.0,60.0,11010.0,11380.0,11010.0,2526.0
87,2023.12.07,11320.0,440.0,10980.0,11410.0,10980.0,4978.0
88,2023.12.06,10880.0,190.0,10710.0,10880.0,10360.0,2081.0
89,2023.12.05,10690.0,170.0,10600.0,10800.0,10420.0,2160.0
90,2023.12.04,10860.0,250.0,10890.0,10980.0,10780.0,5679.0
91,2023.12.01,10610.0,110.0,10820.0,10860.0,10250.0,4808.0
92,2023.11.30,10500.0,800.0,9710.0,10710.0,9710.0,10350.0
93,2023.11.29,9700.0,100.0,10000.0,10000.0,9700.0,684.0
94,2023.11.28,9600.0,20.0,9650.0,9650.0,9590.0,708.0
95,2023.11.27,9580.0,20.0,9600.0,9650.0,9400.0,908.0
96,2023.11.24,9600.0,90.0,9230.0,9600.0,9230.0,1667.0
97,2023.11.23,9510.0,30.0,9510.0,9530.0,9510.0,1491.0
98,2023.11.22,9540.0,280.0,9260.0,9550.0,9200.0,7849.0
