,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.05.07,2210.0,하락  10,2190.0,2220.0,2190.0,806.0,,,,
1,2024.05.03,2220.0,상승  10,2220.0,2230.0,2195.0,23659.0,,,,
2,2024.05.02,2210.0,하락  20,2220.0,2230.0,2210.0,9558.0,,,,
3,2024.04.30,2230.0,상승  10,2210.0,2235.0,2210.0,3394.0,,,,
4,2024.04.29,2220.0,보합0,2205.0,2220.0,2195.0,3675.0,0.0,0.0,0.0,
5,2024.04.26,2220.0,상승  5,2210.0,2220.0,2210.0,6268.0,1.0,1.0,1.0,
6,2024.04.25,2215.0,상승  10,2225.0,2225.0,2170.0,42718.0,2.0,2.0,2.0,
7,2024.04.24,2205.0,하락  10,2205.0,2215.0,2205.0,12256.0,3.0,3.0,3.0,
8,2024.04.23,2215.0,보합0,2215.0,2230.0,2215.0,3111.0,4.0,4.0,4.0,
9,2024.04.22,2215.0,하락  10,2205.0,2235.0,2205.0,6455.0,5.0,5.0,5.0,
10,2024.04.19,2225.0,보합0,2230.0,2235.0,2205.0,25658.0,6.0,6.0,6.0,
11,2024.04.18,2225.0,보합0,2220.0,2225.0,2215.0,2272.0,7.0,7.0,7.0,
12,2024.04.17,2225.0,0.0,2190.0,2225.0,2190.0,2278.0,8.0,8.0,8.0,0.0
13,2024.04.16,2225.0,15.0,2230.0,2235.0,2215.0,5071.0,9.0,9.0,9.0,1.0
14,2024.04.15,2210.0,5.0,2215.0,2215.0,2205.0,7072.0,10.0,10.0,10.0,2.0
15,2024.04.12,2205.0,10.0,2200.0,2205.0,2185.0,5956.0,11.0,11.0,11.0,3.0
16,2024.04.11,2195.0,5.0,2195.0,2230.0,2195.0,5586.0,12.0,12.0,12.0,4.0
17,2024.04.09,2200.0,5.0,2185.0,2200.0,2185.0,4602.0,13.0,13.0,13.0,5.0
18,2024.04.08,2195.0,10.0,2175.0,2195.0,2170.0,3876.0,14.0,14.0,14.0,6.0
19,2024.04.05,2185.0,5.0,2175.0,2195.0,2170.0,811.0,15.0,15.0,15.0,7.0
20,2024.04.04,2190.0,0.0,2180.0,2200.0,2170.0,7594.0,16.0,16.0,16.0,8.0
21,2024.04.03,2190.0,10.0,2170.0,2200.0,2170.0,3920.0,17.0,17.0,17.0,9.0
22,2024.04.02,2200.0,0.0,2190.0,2210.0,2190.0,12505.0,18.0,18.0,18.0,10.0
23,2024.04.01,2200.0,0.0,2190.0,2200.0,2180.0,5910.0,19.0,19.0,19.0,11.0
24,2024.03.29,2200.0,0.0,2180.0,2205.0,2180.0,520.0,20.0,20.0,20.0,12.0
25,2024.03.28,2200.0,10.0,2180.0,2200.0,2175.0,9711.0,21.0,21.0,21.0,13.0
26,2024.03.27,2190.0,0.0,2190.0,2195.0,2180.0,6557.0,22.0,22.0,22.0,14.0
27,2024.03.26,2190.0,0.0,2180.0,2200.0,2175.0,3416.0,23.0,23.0,23.0,15.0
28,2024.03.25,2190.0,10.0,2185.0,2200.0,2170.0,5563.0,24.0,24.0,24.0,16.0
29,2024.03.22,2200.0,10.0,2175.0,2210.0,2175.0,9692.0,25.0,25.0,25.0,17.0
30,2024.03.21,2190.0,5.0,2185.0,2195.0,2185.0,4494.0,26.0,26.0,26.0,18.0
31,2024.03.20,2195.0,5.0,2190.0,2200.0,2185.0,3866.0,27.0,27.0,27.0,19.0
32,2024.03.19,2190.0,5.0,2200.0,2210.0,2185.0,26366.0,28.0,28.0,28.0,20.0
33,2024.03.18,2195.0,0.0,2180.0,2210.0,2175.0,10084.0,29.0,29.0,29.0,21.0
34,2024.03.15,2195.0,0.0,2185.0,2200.0,2180.0,3221.0,30.0,30.0,30.0,22.0
35,2024.03.14,2195.0,5.0,2200.0,2200.0,2190.0,2121.0,31.0,31.0,31.0,23.0
36,2024.03.13,2200.0,0.0,2230.0,2230.0,2190.0,20828.0,32.0,32.0,32.0,24.0
37,2024.03.12,2200.0,20.0,2175.0,2200.0,2170.0,42049.0,33.0,33.0,33.0,25.0
38,2024.03.11,2180.0,0.0,2180.0,2205.0,2175.0,34920.0,34.0,34.0,34.0,26.0
39,2024.03.08,2180.0,10.0,2180.0,2190.0,2175.0,4987.0,35.0,35.0,35.0,27.0
40,2024.03.07,2170.0,25.0,2200.0,2200.0,2165.0,73613.0,36.0,36.0,36.0,28.0
41,2024.03.06,2195.0,0.0,2200.0,2200.0,2180.0,12848.0,37.0,37.0,37.0,29.0
42,2024.03.05,2195.0,5.0,2205.0,2205.0,2180.0,14114.0,38.0,38.0,38.0,30.0
43,2024.03.04,2200.0,10.0,2210.0,2210.0,2200.0,17119.0,39.0,39.0,39.0,31.0
44,2024.02.29,2210.0,0.0,2210.0,2210.0,2200.0,18381.0,40.0,40.0,40.0,32.0
45,2024.02.28,2210.0,0.0,2210.0,2210.0,2200.0,4953.0,41.0,41.0,41.0,33.0
46,2024.02.27,2210.0,0.0,2205.0,2210.0,2200.0,9529.0,42.0,42.0,42.0,34.0
47,2024.02.26,2210.0,10.0,2200.0,2220.0,2200.0,4597.0,43.0,43.0,43.0,35.0
48,2024.02.23,2200.0,0.0,2200.0,2230.0,2200.0,31243.0,44.0,44.0,44.0,36.0
49,2024.02.22,2200.0,5.0,2205.0,2205.0,2190.0,8878.0,45.0,45.0,45.0,37.0
50,2024.02.21,2205.0,5.0,2205.0,2210.0,2200.0,1267.0,46.0,46.0,46.0,38.0
51,2024.02.20,2210.0,0.0,2210.0,2215.0,2205.0,18883.0,47.0,47.0,47.0,39.0
52,2024.02.19,2210.0,10.0,2200.0,2225.0,2200.0,38538.0,48.0,48.0,48.0,40.0
53,2024.02.16,2200.0,5.0,2200.0,2225.0,2180.0,15448.0,49.0,49.0,49.0,41.0
54,2024.02.15,2205.0,5.0,2210.0,2210.0,2185.0,11943.0,50.0,50.0,50.0,42.0
55,2024.02.14,2210.0,10.0,2200.0,2240.0,2195.0,54364.0,51.0,51.0,51.0,43.0
56,2024.02.13,2200.0,0.0,2210.0,2215.0,2190.0,24165.0,52.0,52.0,52.0,44.0
57,2024.02.08,2200.0,0.0,2200.0,2200.0,2180.0,13295.0,53.0,53.0,53.0,45.0
58,2024.02.07,2200.0,0.0,2240.0,2240.0,2185.0,4115.0,54.0,54.0,54.0,46.0
59,2024.02.06,2200.0,5.0,2195.0,2200.0,2180.0,12711.0,55.0,55.0,55.0,47.0
60,2024.02.05,2195.0,15.0,2210.0,2215.0,2190.0,36246.0,56.0,56.0,56.0,48.0
61,2024.02.02,2210.0,5.0,2215.0,2215.0,2205.0,18340.0,57.0,57.0,57.0,49.0
62,2024.02.01,2205.0,0.0,2185.0,2220.0,2185.0,20208.0,58.0,58.0,58.0,50.0
63,2024.01.31,2205.0,60.0,2170.0,2220.0,2170.0,107624.0,59.0,59.0,59.0,51.0
64,2024.01.30,2145.0,5.0,2125.0,2150.0,2125.0,6566.0,60.0,60.0,60.0,52.0
65,2024.01.29,2140.0,0.0,2140.0,2150.0,2125.0,12483.0,61.0,61.0,61.0,53.0
66,2024.01.26,2140.0,5.0,2125.0,2150.0,2125.0,14300.0,62.0,62.0,62.0,54.0
67,2024.01.25,2145.0,0.0,2145.0,2150.0,2130.0,6530.0,63.0,63.0,63.0,55.0
68,2024.01.24,2145.0,25.0,2115.0,2170.0,2115.0,14214.0,64.0,64.0,64.0,56.0
69,2024.01.23,2120.0,25.0,2110.0,2155.0,2110.0,22754.0,65.0,65.0,65.0,57.0
70,2024.01.22,2145.0,10.0,2140.0,2160.0,2140.0,1566.0,66.0,66.0,66.0,58.0
71,2024.01.19,2135.0,20.0,2135.0,2160.0,2090.0,20515.0,67.0,67.0,67.0,59.0
72,2024.01.18,2155.0,10.0,2180.0,2180.0,2150.0,6585.0,68.0,68.0,68.0,60.0
73,2024.01.17,2165.0,15.0,2150.0,2175.0,2135.0,7935.0,69.0,69.0,69.0,61.0
74,2024.01.16,2150.0,5.0,2145.0,2160.0,2140.0,4930.0,70.0,70.0,70.0,62.0
75,2024.01.15,2145.0,5.0,2170.0,2170.0,2140.0,8974.0,71.0,71.0,71.0,63.0
76,2024.01.12,2140.0,15.0,2095.0,2140.0,2095.0,28195.0,72.0,72.0,72.0,64.0
77,2024.01.11,2125.0,10.0,2115.0,2125.0,2115.0,28002.0,73.0,73.0,73.0,65.0
78,2024.01.10,2115.0,15.0,2085.0,2125.0,2080.0,15223.0,74.0,74.0,74.0,66.0
79,2024.01.09,2100.0,5.0,2080.0,2110.0,2080.0,22149.0,75.0,75.0,75.0,67.0
80,2024.01.08,2105.0,15.0,2095.0,2110.0,2090.0,37304.0,76.0,76.0,76.0,68.0
81,2024.01.05,2090.0,5.0,2095.0,2095.0,2090.0,7809.0,77.0,77.0,77.0,69.0
82,2024.01.04,2095.0,5.0,2090.0,2100.0,2075.0,13742.0,78.0,78.0,78.0,70.0
83,2024.01.03,2090.0,5.0,2085.0,2090.0,2085.0,2248.0,79.0,79.0,79.0,71.0
84,2024.01.02,2095.0,10.0,2085.0,2100.0,2085.0,3967.0,80.0,80.0,80.0,72.0
85,2023.12.28,2085.0,40.0,2065.0,2090.0,2065.0,31100.0,81.0,81.0,81.0,73.0
86,2023.12.27,2045.0,5.0,2040.0,2060.0,2035.0,17272.0,82.0,82.0,82.0,74.0
87,2023.12.26,2050.0,10.0,2040.0,2055.0,2035.0,10578.0,83.0,83.0,83.0,75.0
88,2023.12.22,2040.0,5.0,2045.0,2075.0,2040.0,18063.0,84.0,84.0,84.0,76.0
89,2023.12.21,2045.0,10.0,2040.0,2065.0,2035.0,5613.0,85.0,85.0,85.0,77.0
90,2023.12.20,2055.0,10.0,2050.0,2065.0,2030.0,80491.0,86.0,86.0,86.0,78.0
91,2023.12.19,2045.0,0.0,2045.0,2070.0,2040.0,56101.0,87.0,87.0,87.0,79.0
92,2023.12.18,2045.0,0.0,2050.0,2060.0,2045.0,30353.0,88.0,88.0,88.0,80.0
93,2023.12.15,2045.0,30.0,2075.0,2075.0,2040.0,37789.0,89.0,89.0,89.0,81.0
94,2023.12.14,2075.0,10.0,2065.0,2080.0,2055.0,42406.0,90.0,90.0,90.0,82.0
95,2023.12.13,2065.0,0.0,2065.0,2070.0,2055.0,38399.0,91.0,91.0,91.0,83.0
96,2023.12.12,2065.0,10.0,2055.0,2085.0,2055.0,16657.0,92.0,92.0,92.0,84.0
97,2023.12.11,2055.0,5.0,2060.0,2075.0,2055.0,12259.0,93.0,93.0,93.0,85.0
98,2023.12.08,2060.0,0.0,2060.0,2070.0,2055.0,5939.0,94.0,94.0,94.0,86.0
99,2023.12.07,2060.0,10.0,2065.0,2075.0,2060.0,3921.0,95.0,95.0,95.0,87.0
100,2023.12.06,2070.0,5.0,2065.0,2080.0,2065.0,62575.0,96.0,96.0,96.0,88.0
101,2023.12.05,2065.0,10.0,2065.0,2100.0,2055.0,8604.0,97.0,97.0,97.0,89.0
102,2023.12.04,2075.0,10.0,2065.0,2110.0,2065.0,9423.0,98.0,98.0,98.0,90.0
103,2023.12.01,2065.0,0.0,2065.0,2110.0,2055.0,2421.0,99.0,99.0,99.0,91.0
104,2023.11.30,2065.0,20.0,2085.0,2125.0,2065.0,10464.0,100.0,100.0,100.0,92.0
105,2023.11.29,2085.0,10.0,2100.0,2115.0,2070.0,5332.0,101.0,101.0,101.0,93.0
106,2023.11.28,2075.0,5.0,2055.0,2145.0,2055.0,36112.0,102.0,102.0,102.0,94.0
107,2023.11.27,2070.0,10.0,2060.0,2120.0,2060.0,18986.0,103.0,103.0,103.0,95.0
108,2023.11.24,2060.0,0.0,2055.0,2070.0,2050.0,5797.0,104.0,104.0,104.0,96.0
109,2023.11.23,2060.0,0.0,2060.0,2075.0,2050.0,15516.0,105.0,105.0,105.0,97.0
110,2023.11.22,2060.0,0.0,2070.0,2070.0,2055.0,7121.0,106.0,106.0,106.0,98.0
111,2023.11.21,2060.0,0.0,2060.0,2065.0,2050.0,20673.0,107.0,107.0,107.0,99.0
112,2023.11.20,2060.0,15.0,2045.0,2060.0,2045.0,8872.0,108.0,108.0,108.0,100.0
113,2023.11.17,2045.0,5.0,2040.0,2060.0,2040.0,6319.0,109.0,109.0,109.0,101.0
114,2023.11.16,2040.0,5.0,2045.0,2055.0,2040.0,7145.0,110.0,110.0,110.0,102.0
115,2023.11.15,2045.0,5.0,2050.0,2065.0,2045.0,21093.0,111.0,111.0,111.0,103.0
116,2023.11.14,2050.0,5.0,2055.0,2060.0,2045.0,22968.0,112.0,112.0,112.0,104.0
117,2023.11.13,2055.0,0.0,2055.0,2070.0,2045.0,32851.0,113.0,113.0,113.0,105.0
118,2023.11.10,2055.0,0.0,2055.0,2065.0,2050.0,7383.0,114.0,114.0,114.0,106.0
119,2023.11.09,2055.0,5.0,2055.0,2075.0,2055.0,6735.0,115.0,115.0,115.0,107.0
120,2023.11.08,2060.0,5.0,2060.0,2075.0,2055.0,28080.0,116.0,116.0,116.0,108.0
121,2023.11.07,2065.0,5.0,2080.0,2080.0,2055.0,8224.0,117.0,117.0,117.0,109.0
122,2023.11.06,2070.0,10.0,2080.0,2080.0,2060.0,3574.0,118.0,118.0,118.0,110.0
123,2023.11.03,2080.0,15.0,2065.0,2080.0,2060.0,28456.0,119.0,119.0,119.0,111.0
124,2023.11.02,2065.0,10.0,2050.0,2080.0,2050.0,48620.0,120.0,120.0,120.0,112.0
125,2023.11.01,2055.0,10.0,2065.0,2070.0,2055.0,30242.0,121.0,121.0,121.0,113.0
126,2023.10.31,2065.0,0.0,2055.0,2070.0,2055.0,8316.0,122.0,122.0,122.0,114.0
127,2023.10.30,2065.0,5.0,2055.0,2070.0,2055.0,8584.0,123.0,123.0,123.0,115.0
128,2023.10.27,2070.0,10.0,2065.0,2070.0,2060.0,24157.0,124.0,124.0,124.0,116.0
129,2023.10.26,2080.0,10.0,2040.0,2080.0,2040.0,26836.0,125.0,125.0,125.0,117.0
130,2023.10.25,2070.0,5.0,2055.0,2075.0,2055.0,9860.0,126.0,126.0,126.0,118.0
131,2023.10.24,2075.0,15.0,2055.0,2075.0,2050.0,14898.0,127.0,127.0,127.0,119.0
132,2023.10.23,2060.0,10.0,2050.0,2065.0,2050.0,14151.0,128.0,128.0,128.0,120.0
133,2023.10.20,2050.0,15.0,2055.0,2060.0,2045.0,23155.0,129.0,129.0,129.0,121.0
134,2023.10.19,2065.0,0.0,2060.0,2070.0,2050.0,53075.0,130.0,130.0,130.0,122.0
135,2023.10.18,2065.0,15.0,2080.0,2080.0,2060.0,57347.0,131.0,131.0,131.0,123.0
136,2023.10.17,2080.0,0.0,2070.0,2085.0,2065.0,10928.0,132.0,132.0,132.0,124.0
137,2023.10.16,2080.0,5.0,2060.0,2085.0,2060.0,23848.0,133.0,133.0,133.0,125.0
138,2023.10.13,2085.0,25.0,2060.0,2115.0,2055.0,28304.0,134.0,134.0,134.0,126.0
139,2023.10.12,2060.0,5.0,2065.0,2065.0,2050.0,19339.0,135.0,135.0,135.0,127.0
140,2023.10.11,2065.0,10.0,2045.0,2065.0,2045.0,31483.0,136.0,136.0,136.0,128.0
141,2023.10.10,2055.0,0.0,2055.0,2065.0,2050.0,83103.0,137.0,137.0,137.0,129.0
142,2023.10.06,2055.0,0.0,2055.0,2065.0,2045.0,85644.0,138.0,138.0,138.0,130.0
143,2023.10.05,2055.0,5.0,2060.0,2065.0,2055.0,24022.0,139.0,139.0,139.0,131.0
144,2023.10.04,2060.0,5.0,2065.0,2070.0,2055.0,64003.0,140.0,140.0,140.0,132.0
145,2023.09.27,2065.0,15.0,2055.0,2075.0,2050.0,39667.0,141.0,141.0,141.0,133.0
146,2023.09.26,2050.0,0.0,2050.0,2060.0,2050.0,51174.0,142.0,142.0,142.0,134.0
147,2023.09.25,2050.0,5.0,2040.0,2055.0,2040.0,48774.0,143.0,143.0,143.0,135.0
148,2023.09.22,2055.0,10.0,2045.0,2065.0,2045.0,62385.0,144.0,144.0,144.0,136.0
149,2023.09.21,2045.0,15.0,2060.0,2065.0,2045.0,43964.0,145.0,145.0,145.0,137.0
150,2023.09.20,2060.0,0.0,2070.0,2070.0,2055.0,47343.0,146.0,146.0,146.0,138.0
151,2023.09.19,2060.0,10.0,2075.0,2075.0,2060.0,92680.0,147.0,147.0,147.0,139.0
152,2023.09.18,2070.0,10.0,2080.0,2080.0,2060.0,65486.0,148.0,148.0,148.0,140.0
153,2023.09.15,2080.0,10.0,2080.0,2095.0,2080.0,94811.0,149.0,149.0,149.0,141.0
154,2023.09.14,2090.0,5.0,2085.0,2090.0,2080.0,48589.0,150.0,150.0,150.0,142.0
155,2023.09.13,2085.0,5.0,2090.0,2095.0,2080.0,63855.0,151.0,151.0,151.0,143.0
156,2023.09.12,2090.0,5.0,2085.0,2100.0,2080.0,117932.0,152.0,152.0,152.0,144.0
157,2023.09.11,2085.0,10.0,2090.0,2100.0,2080.0,125067.0,153.0,153.0,153.0,145.0
158,2023.09.08,2075.0,0.0,2090.0,2090.0,2070.0,139022.0,154.0,154.0,154.0,146.0
159,2023.09.07,2075.0,20.0,2090.0,2095.0,2075.0,247514.0,155.0,155.0,155.0,147.0
160,2023.09.06,2095.0,20.0,2080.0,2095.0,2075.0,184623.0,156.0,156.0,156.0,148.0
161,2023.09.05,2075.0,5.0,2090.0,2090.0,2065.0,317152.0,157.0,157.0,157.0,149.0
162,2023.09.04,2070.0,15.0,2075.0,2110.0,2055.0,706892.0,158.0,158.0,158.0,150.0
163,2023.09.01,2055.0,180.0,2145.0,2235.0,2055.0,2206942.0,159.0,159.0,159.0,151.0
164,2023.08.31,2235.0,285.0,2370.0,2750.0,2130.0,8162138.0,160.0,160.0,160.0,152.0
165,2023.08.30,2520.0,520.0,3465.0,4200.0,2515.0,54168694.0,161.0,161.0,161.0,153.0
