,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,87500.0,1900.0,91800.0,92000.0,84800.0,249280.0
1,2024.04.16,89400.0,800.0,88700.0,92700.0,88000.0,225177.0
2,2024.04.15,90200.0,4300.0,85200.0,93700.0,84200.0,364692.0
3,2024.04.12,85900.0,800.0,86800.0,87100.0,85200.0,95279.0
4,2024.04.11,86700.0,100.0,85700.0,87800.0,85200.0,67947.0
5,2024.04.09,86800.0,2000.0,89500.0,90600.0,86000.0,123479.0
6,2024.04.08,88800.0,100.0,90000.0,90000.0,85000.0,162941.0
7,2024.04.05,88700.0,600.0,87000.0,91700.0,87000.0,128504.0
8,2024.04.04,88100.0,200.0,88800.0,89400.0,86100.0,195900.0
9,2024.04.03,87900.0,2500.0,89000.0,89600.0,87400.0,144157.0
10,2024.04.02,90400.0,3300.0,94800.0,95800.0,90000.0,204545.0
11,2024.04.01,93700.0,1000.0,93700.0,95400.0,92100.0,155889.0
12,2024.03.29,92700.0,1000.0,93300.0,94600.0,91300.0,192590.0
13,2024.03.28,93700.0,1200.0,94600.0,95700.0,92900.0,190405.0
14,2024.03.27,94900.0,3600.0,99000.0,99400.0,94700.0,224093.0
15,2024.03.26,98500.0,3500.0,101500.0,103200.0,96000.0,444003.0
16,2024.03.25,102000.0,5000.0,97000.0,102000.0,95200.0,388838.0
17,2024.03.22,97000.0,1900.0,99200.0,99200.0,95900.0,194074.0
18,2024.03.21,98900.0,5100.0,94900.0,99000.0,93500.0,403782.0
19,2024.03.20,93800.0,500.0,94200.0,95000.0,90800.0,202808.0
20,2024.03.19,93300.0,800.0,94700.0,97900.0,92800.0,409928.0
21,2024.03.18,92500.0,2000.0,91600.0,96100.0,91500.0,299557.0
22,2024.03.15,90500.0,4500.0,93500.0,98100.0,90500.0,351532.0
23,2024.03.14,95000.0,900.0,95200.0,97200.0,93000.0,289485.0
24,2024.03.13,95900.0,1000.0,93500.0,97400.0,92500.0,522575.0
25,2024.03.12,94900.0,9700.0,86400.0,95100.0,85400.0,1144358.0
26,2024.03.11,85200.0,6500.0,80000.0,85600.0,77500.0,586226.0
27,2024.03.08,78700.0,2300.0,81900.0,84000.0,77800.0,299552.0
28,2024.03.07,81000.0,2900.0,79100.0,83300.0,77400.0,280440.0
29,2024.03.06,78100.0,3300.0,76900.0,84500.0,76400.0,733605.0
30,2024.03.05,74800.0,2000.0,75600.0,76500.0,74700.0,100054.0
31,2024.03.04,76800.0,1600.0,75500.0,76900.0,75200.0,105629.0
32,2024.02.29,75200.0,700.0,74000.0,76300.0,73700.0,123462.0
33,2024.02.28,74500.0,1400.0,77200.0,77800.0,74500.0,150255.0
34,2024.02.27,75900.0,1000.0,75500.0,80000.0,75500.0,232556.0
35,2024.02.26,74900.0,600.0,75300.0,78000.0,74300.0,117062.0
36,2024.02.23,75500.0,1900.0,77400.0,79300.0,75000.0,172516.0
37,2024.02.22,77400.0,1400.0,76200.0,84000.0,75200.0,535403.0
38,2024.02.21,76000.0,5100.0,70300.0,77300.0,70100.0,465106.0
39,2024.02.20,70900.0,500.0,70400.0,71400.0,69200.0,107773.0
40,2024.02.19,70400.0,1300.0,72000.0,72500.0,70200.0,79118.0
41,2024.02.16,71700.0,0.0,73000.0,73700.0,71500.0,118433.0
42,2024.02.15,71700.0,1200.0,71300.0,71900.0,70100.0,101050.0
43,2024.02.14,70500.0,600.0,69300.0,70800.0,67800.0,107913.0
44,2024.02.13,69900.0,800.0,70900.0,71000.0,68900.0,125421.0
45,2024.02.08,70700.0,700.0,71000.0,71900.0,70200.0,68832.0
46,2024.02.07,70000.0,100.0,71200.0,72800.0,69900.0,85849.0
47,2024.02.06,69900.0,1700.0,70800.0,70900.0,69300.0,87224.0
48,2024.02.05,71600.0,1000.0,72500.0,72600.0,71400.0,41408.0
