,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.02.28,14350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024.02.27,14350.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2,2024.02.26,14350.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3,2024.02.23,14350.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
4,2024.02.22,14350.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
5,2024.02.21,14350.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
6,2024.02.20,14350.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
7,2024.02.19,14350.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0
8,2024.02.16,14350.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0
9,2024.02.15,14350.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
10,2024.02.14,14350.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0
11,2024.02.13,14350.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0
12,2024.02.08,14350.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0
13,2024.02.07,14350.0,350.0,13820.0,14400.0,13800.0,26519.0,13.0,13.0,13.0,13.0
14,2024.02.06,14000.0,220.0,14360.0,14360.0,13830.0,22727.0,14.0,14.0,14.0,14.0
15,2024.02.05,14220.0,580.0,14800.0,14800.0,14090.0,27056.0,15.0,15.0,15.0,15.0
16,2024.02.02,14800.0,780.0,15800.0,15800.0,14300.0,90277.0,16.0,16.0,16.0,16.0
17,2024.02.01,15580.0,560.0,14980.0,15680.0,14970.0,35039.0,17.0,17.0,17.0,17.0
18,2024.01.31,15020.0,50.0,15010.0,15180.0,14780.0,27503.0,18.0,18.0,18.0,18.0
19,2024.01.30,15070.0,210.0,14880.0,15230.0,14810.0,44205.0,19.0,19.0,19.0,19.0
