,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,6500.0,0.0,6470.0,6700.0,6360.0,16203.0
1,2024.04.16,6500.0,230.0,6280.0,6900.0,6280.0,35904.0
2,2024.04.15,6270.0,290.0,6320.0,6350.0,6190.0,24525.0
3,2024.04.12,6560.0,90.0,6470.0,6860.0,6470.0,27787.0
4,2024.04.11,6650.0,880.0,7210.0,7210.0,6610.0,61367.0
5,2024.04.09,7530.0,320.0,7570.0,7810.0,7500.0,53842.0
6,2024.04.08,7850.0,620.0,7320.0,8290.0,7190.0,73475.0
7,2024.04.05,7230.0,210.0,7370.0,7430.0,7070.0,38368.0
8,2024.04.04,7440.0,100.0,7600.0,7780.0,7380.0,41965.0
9,2024.04.03,7540.0,50.0,7360.0,7800.0,7100.0,67909.0
10,2024.04.02,7490.0,1260.0,8420.0,8420.0,7370.0,101020.0
11,2024.04.01,8750.0,110.0,9440.0,9600.0,8750.0,84214.0
12,2024.03.29,8860.0,490.0,8020.0,9760.0,8020.0,126672.0
13,2024.03.28,8370.0,1410.0,9780.0,9780.0,8370.0,147986.0
14,2024.03.27,9780.0,2250.0,7430.0,9780.0,7430.0,172675.0
15,2024.03.26,7530.0,220.0,7250.0,7530.0,7000.0,62547.0
16,2024.03.25,7310.0,190.0,7430.0,7600.0,7140.0,68492.0
17,2024.03.22,7500.0,500.0,7800.0,7870.0,7350.0,59370.0
18,2024.03.21,8000.0,750.0,8160.0,8830.0,7660.0,141708.0
19,2024.03.20,8750.0,1980.0,6650.0,8800.0,6650.0,165324.0
20,2024.03.19,6770.0,580.0,6810.0,8040.0,6770.0,257157.0
21,2024.03.18,6190.0,130.0,6190.0,6200.0,6070.0,12315.0
22,2024.03.15,6060.0,60.0,5950.0,6140.0,5950.0,4518.0
23,2024.03.14,6000.0,80.0,5950.0,6000.0,5900.0,881.0
24,2024.03.13,5920.0,20.0,5880.0,5920.0,5830.0,6142.0
25,2024.03.12,5900.0,70.0,5870.0,5950.0,5850.0,6720.0
26,2024.03.11,5970.0,0.0,6000.0,6000.0,5900.0,2869.0
27,2024.03.08,5970.0,30.0,6000.0,6000.0,5950.0,3181.0
28,2024.03.07,6000.0,240.0,6180.0,6180.0,5910.0,4758.0
29,2024.03.06,6240.0,60.0,6070.0,6280.0,6060.0,7020.0
30,2024.03.05,6300.0,20.0,6380.0,6380.0,6150.0,4568.0
31,2024.03.04,6320.0,70.0,6300.0,6380.0,6160.0,7464.0
32,2024.02.29,6250.0,340.0,6040.0,6250.0,6040.0,16401.0
33,2024.02.28,5910.0,180.0,5810.0,6050.0,5810.0,9108.0
34,2024.02.27,5730.0,270.0,5970.0,5970.0,5730.0,11097.0
35,2024.02.26,6000.0,340.0,6340.0,6340.0,5960.0,27158.0
36,2024.02.23,6340.0,0.0,6260.0,6590.0,6260.0,17154.0
37,2024.02.22,6340.0,70.0,6230.0,6350.0,6230.0,7468.0
38,2024.02.21,6270.0,110.0,6400.0,6480.0,6260.0,12958.0
39,2024.02.20,6380.0,440.0,6620.0,6620.0,6360.0,31008.0
40,2024.02.19,6820.0,390.0,6370.0,6830.0,6370.0,35164.0
41,2024.02.16,6430.0,80.0,6360.0,6430.0,6180.0,29457.0
42,2024.02.15,6510.0,40.0,6580.0,6580.0,6270.0,54664.0
43,2024.02.14,6550.0,1020.0,7250.0,7470.0,6510.0,160654.0
44,2024.02.13,7570.0,1740.0,7350.0,7570.0,7350.0,132789.0
45,2024.02.08,5830.0,110.0,5850.0,5990.0,5800.0,22139.0
46,2024.02.07,5940.0,150.0,5820.0,6230.0,5820.0,25684.0
47,2024.02.06,5790.0,400.0,5960.0,5960.0,5750.0,34932.0
48,2024.02.05,6190.0,360.0,6360.0,6500.0,6100.0,55520.0
49,2024.02.02,6550.0,360.0,6720.0,6720.0,6060.0,158696.0
50,2024.02.01,6910.0,1590.0,5490.0,6910.0,5240.0,84208.0
51,2024.01.31,5320.0,80.0,5510.0,5540.0,5300.0,4174.0
52,2024.01.30,5400.0,90.0,5320.0,5600.0,5320.0,6642.0
53,2024.01.29,5310.0,100.0,5140.0,5310.0,5140.0,2716.0
54,2024.01.26,5210.0,30.0,5230.0,5230.0,5150.0,2877.0
55,2024.01.25,5180.0,80.0,5190.0,5190.0,5130.0,5131.0
56,2024.01.24,5260.0,0.0,5260.0,5260.0,5180.0,6040.0
57,2024.01.23,5260.0,20.0,5210.0,5280.0,5210.0,1060.0
58,2024.01.22,5280.0,70.0,5290.0,5360.0,5200.0,6442.0
59,2024.01.19,5350.0,150.0,5200.0,5360.0,5200.0,1921.0
60,2024.01.18,5200.0,70.0,5170.0,5270.0,5170.0,5371.0
61,2024.01.17,5270.0,0.0,5240.0,5440.0,5070.0,8560.0
62,2024.01.16,5270.0,120.0,5450.0,5450.0,5270.0,4031.0
63,2024.01.15,5390.0,0.0,5490.0,5500.0,5390.0,2186.0
64,2024.01.12,5390.0,90.0,5430.0,5470.0,5260.0,3665.0
65,2024.01.11,5480.0,120.0,5370.0,5500.0,5370.0,6009.0
66,2024.01.10,5360.0,210.0,5500.0,5500.0,5360.0,13206.0
67,2024.01.09,5570.0,90.0,5660.0,5660.0,5570.0,7610.0
68,2024.01.08,5660.0,50.0,5720.0,5720.0,5630.0,4956.0
69,2024.01.05,5710.0,70.0,5640.0,5800.0,5640.0,7264.0
70,2024.01.04,5640.0,80.0,5720.0,5790.0,5560.0,15585.0
71,2024.01.03,5720.0,110.0,5600.0,5790.0,5420.0,6673.0
72,2024.01.02,5610.0,40.0,5810.0,5810.0,5610.0,6037.0
73,2023.12.28,5650.0,240.0,5570.0,5800.0,5570.0,9218.0
74,2023.12.27,5410.0,140.0,5360.0,5520.0,5360.0,7089.0
75,2023.12.26,5550.0,160.0,5720.0,5720.0,5520.0,12369.0
