,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,11700.0,160.0,11760.0,11760.0,11670.0,299.0
1,2024.04.16,11860.0,10.0,11800.0,11860.0,11790.0,96.0
2,2024.04.15,11870.0,110.0,11800.0,11870.0,11800.0,95.0
3,2024.04.12,11980.0,20.0,12100.0,12100.0,11800.0,235.0
4,2024.04.11,12000.0,70.0,12060.0,12060.0,11820.0,55.0
5,2024.04.09,12070.0,180.0,11890.0,12090.0,11890.0,19.0
6,2024.04.08,11890.0,0.0,11880.0,11890.0,11770.0,232.0
7,2024.04.05,11890.0,70.0,11800.0,11890.0,11800.0,133.0
8,2024.04.04,11960.0,130.0,11830.0,11990.0,11750.0,159.0
9,2024.04.03,11830.0,150.0,11840.0,11840.0,11830.0,106.0
10,2024.04.02,11980.0,0.0,11980.0,11980.0,11980.0,24.0
11,2024.04.01,11980.0,150.0,11830.0,12000.0,11820.0,46.0
12,2024.03.29,11830.0,120.0,11950.0,11950.0,11830.0,346.0
13,2024.03.28,11950.0,80.0,11820.0,11950.0,11820.0,215.0
14,2024.03.27,11870.0,110.0,12000.0,12000.0,11870.0,64.0
15,2024.03.26,11980.0,0.0,11900.0,11980.0,11860.0,191.0
16,2024.03.25,11980.0,10.0,11990.0,11990.0,11900.0,54.0
17,2024.03.22,11990.0,0.0,11990.0,12100.0,11910.0,27.0
18,2024.03.21,11990.0,10.0,12000.0,12000.0,11900.0,135.0
19,2024.03.20,12000.0,30.0,11910.0,12000.0,11850.0,187.0
20,2024.03.19,11970.0,30.0,12000.0,12000.0,11900.0,382.0
21,2024.03.18,12000.0,0.0,12000.0,12000.0,11910.0,129.0
22,2024.03.15,12000.0,0.0,11990.0,12000.0,11900.0,382.0
23,2024.03.14,12000.0,200.0,12200.0,12200.0,12000.0,117.0
24,2024.03.13,12200.0,80.0,12200.0,12200.0,12070.0,17.0
25,2024.03.12,12120.0,170.0,12060.0,12120.0,12060.0,103.0
26,2024.03.11,12290.0,10.0,12100.0,12290.0,12050.0,131.0
27,2024.03.08,12300.0,150.0,12150.0,12300.0,12150.0,43.0
28,2024.03.07,12150.0,100.0,12250.0,12250.0,11900.0,379.0
29,2024.03.06,12250.0,0.0,12250.0,12250.0,12250.0,102.0
30,2024.03.05,12250.0,250.0,12150.0,12490.0,12150.0,221.0
31,2024.03.04,12500.0,200.0,12700.0,12700.0,12350.0,219.0
32,2024.02.29,12700.0,390.0,12310.0,12700.0,12310.0,15.0
33,2024.02.28,12310.0,0.0,12310.0,12310.0,12310.0,130.0
34,2024.02.27,12310.0,90.0,12400.0,12400.0,12300.0,42.0
35,2024.02.26,12400.0,210.0,12610.0,12610.0,12200.0,82.0
36,2024.02.23,12610.0,0.0,12500.0,12610.0,12500.0,72.0
37,2024.02.22,12610.0,80.0,12610.0,12610.0,12580.0,50.0
38,2024.02.21,12690.0,0.0,12690.0,12690.0,12550.0,95.0
39,2024.02.20,12690.0,20.0,12700.0,12700.0,12690.0,37.0
40,2024.02.19,12710.0,250.0,12710.0,12710.0,12710.0,11.0
41,2024.02.16,12960.0,350.0,12610.0,12960.0,12610.0,18.0
42,2024.02.15,12610.0,70.0,12490.0,12610.0,12480.0,112.0
43,2024.02.14,12540.0,10.0,12560.0,12560.0,12200.0,313.0
44,2024.02.13,12550.0,0.0,12540.0,12550.0,12370.0,182.0
45,2024.02.08,12550.0,50.0,12550.0,12550.0,12550.0,89.0
46,2024.02.07,12600.0,40.0,12500.0,12600.0,12470.0,51.0
47,2024.02.06,12640.0,60.0,12700.0,12700.0,12500.0,13.0
48,2024.02.05,12700.0,100.0,12990.0,12990.0,12470.0,142.0
49,2024.02.02,12600.0,330.0,12270.0,12630.0,12270.0,583.0
50,2024.02.01,12270.0,200.0,12070.0,12270.0,12070.0,44.0
51,2024.01.31,12070.0,0.0,11980.0,12070.0,11980.0,58.0
52,2024.01.30,12070.0,10.0,12070.0,12070.0,12070.0,35.0
53,2024.01.29,12080.0,0.0,12080.0,12080.0,11960.0,16.0
54,2024.01.26,12080.0,10.0,11930.0,12080.0,11930.0,82.0
55,2024.01.25,12090.0,30.0,12000.0,12090.0,11980.0,66.0
56,2024.01.24,12120.0,20.0,12020.0,12120.0,12020.0,15.0
57,2024.01.23,12140.0,40.0,12180.0,12180.0,12140.0,24.0
58,2024.01.22,12180.0,0.0,12180.0,12180.0,12180.0,2.0
59,2024.01.19,12180.0,20.0,12200.0,12200.0,11700.0,458.0
60,2024.01.18,12200.0,0.0,12200.0,12200.0,12200.0,0.0
61,2024.01.17,12230.0,30.0,12110.0,12230.0,12050.0,170.0
62,2024.01.16,12260.0,0.0,12100.0,12260.0,12100.0,148.0
63,2024.01.15,12260.0,20.0,12030.0,12260.0,12030.0,185.0
64,2024.01.12,12280.0,0.0,12280.0,12280.0,12280.0,7.0
65,2024.01.11,12280.0,10.0,12280.0,12290.0,12280.0,60.0
66,2024.01.10,12290.0,110.0,12400.0,12600.0,12150.0,492.0
67,2024.01.09,12400.0,90.0,12480.0,12480.0,12210.0,313.0
68,2024.01.08,12490.0,370.0,12100.0,12490.0,12080.0,27.0
69,2024.01.05,12120.0,180.0,12300.0,12300.0,12120.0,355.0
70,2024.01.04,12300.0,30.0,12330.0,12330.0,12120.0,84.0
71,2024.01.03,12330.0,0.0,12240.0,12330.0,12200.0,241.0
72,2024.01.02,12330.0,320.0,12500.0,12500.0,12200.0,407.0
73,2023.12.28,12650.0,150.0,12800.0,12800.0,12450.0,229.0
74,2023.12.27,12800.0,40.0,12840.0,12840.0,12150.0,831.0
75,2023.12.26,12840.0,300.0,13140.0,13140.0,12840.0,118.0
76,2023.12.22,13140.0,30.0,13160.0,13160.0,13140.0,91.0
77,2023.12.21,13110.0,330.0,13440.0,13440.0,13000.0,105.0
78,2023.12.20,13440.0,50.0,13490.0,13490.0,13200.0,262.0
79,2023.12.19,13490.0,120.0,13350.0,13490.0,13300.0,229.0
80,2023.12.18,13370.0,400.0,12970.0,13460.0,12970.0,253.0
81,2023.12.15,12970.0,390.0,12770.0,12980.0,12500.0,492.0
82,2023.12.14,12580.0,510.0,13280.0,13280.0,12580.0,1522.0
83,2023.12.13,13090.0,810.0,13850.0,13850.0,13000.0,912.0
84,2023.12.12,13900.0,200.0,13740.0,14100.0,13420.0,789.0
85,2023.12.11,14100.0,400.0,13900.0,14600.0,13700.0,1740.0
86,2023.12.08,13700.0,560.0,14240.0,14240.0,13460.0,1614.0
87,2023.12.07,14260.0,410.0,14590.0,14590.0,14100.0,3976.0
88,2023.12.06,13850.0,750.0,13100.0,13880.0,13100.0,1158.0
89,2023.12.05,13100.0,540.0,14300.0,14300.0,13100.0,2746.0
90,2023.12.04,13640.0,1130.0,12510.0,13640.0,12510.0,6958.0
91,2023.12.01,12510.0,0.0,12510.0,12510.0,12500.0,826.0
92,2023.11.30,12510.0,50.0,12140.0,12510.0,12140.0,490.0
93,2023.11.29,12460.0,20.0,12480.0,12480.0,12460.0,98.0
94,2023.11.28,12480.0,190.0,12340.0,12480.0,12340.0,27.0
95,2023.11.27,12290.0,20.0,12130.0,12340.0,12130.0,17.0
96,2023.11.24,12270.0,270.0,12480.0,12480.0,12270.0,43.0
97,2023.11.23,12000.0,250.0,12500.0,12500.0,12000.0,106.0
98,2023.11.22,12250.0,10.0,12250.0,12290.0,12250.0,445.0
99,2023.11.21,12260.0,50.0,12500.0,12500.0,12260.0,58.0
100,2023.11.20,12210.0,40.0,12190.0,12210.0,12190.0,72.0
101,2023.11.17,12250.0,270.0,12400.0,12400.0,11710.0,150.0
102,2023.11.16,11980.0,20.0,12000.0,12010.0,11980.0,141.0
103,2023.11.15,11960.0,0.0,11960.0,11960.0,11900.0,125.0
104,2023.11.14,11960.0,80.0,11880.0,12000.0,11610.0,416.0
105,2023.11.13,11880.0,30.0,11900.0,11900.0,11600.0,132.0
106,2023.11.10,11910.0,0.0,11910.0,11910.0,11910.0,71.0
107,2023.11.09,11910.0,10.0,11900.0,11910.0,11900.0,41.0
108,2023.11.08,11920.0,30.0,11930.0,11930.0,11890.0,9.0
109,2023.11.07,11890.0,10.0,11890.0,11890.0,11890.0,2.0
110,2023.11.06,11900.0,180.0,11940.0,11940.0,11510.0,126.0
