,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,78000.0,1300.0,78900.0,79800.0,77300.0,273016.0
1,2024.04.16,79300.0,2000.0,80100.0,80400.0,77900.0,407630.0
2,2024.04.15,81300.0,200.0,81000.0,82300.0,79100.0,373271.0
3,2024.04.12,81100.0,3900.0,85100.0,85200.0,80300.0,642702.0
4,2024.04.11,85000.0,4500.0,85400.0,86500.0,82800.0,701571.0
5,2024.04.09,89500.0,4200.0,93900.0,95100.0,89300.0,387931.0
6,2024.04.08,93700.0,1800.0,91200.0,95800.0,90500.0,368699.0
7,2024.04.05,91900.0,1500.0,92100.0,93700.0,91600.0,233917.0
8,2024.04.04,93400.0,600.0,93400.0,94500.0,92500.0,261784.0
9,2024.04.03,92800.0,100.0,92000.0,94100.0,91400.0,394918.0
10,2024.04.02,92900.0,1400.0,90600.0,93600.0,89800.0,334033.0
11,2024.04.01,91500.0,800.0,92800.0,93500.0,90800.0,273054.0
12,2024.03.29,92300.0,3200.0,95400.0,95500.0,91400.0,374101.0
13,2024.03.28,95500.0,1400.0,93200.0,96000.0,93100.0,347523.0
14,2024.03.27,94100.0,3700.0,97100.0,97800.0,93400.0,527970.0
15,2024.03.26,97800.0,500.0,97200.0,99200.0,97200.0,333694.0
16,2024.03.25,97300.0,600.0,96900.0,98900.0,96600.0,432191.0
17,2024.03.22,97900.0,500.0,97400.0,99800.0,96900.0,419266.0
18,2024.03.21,97400.0,1600.0,95800.0,98000.0,94500.0,634286.0
19,2024.03.20,95800.0,2300.0,94600.0,99100.0,94600.0,625174.0
20,2024.03.19,93500.0,3700.0,95500.0,97800.0,93300.0,426826.0
21,2024.03.18,97200.0,1900.0,99100.0,99100.0,93300.0,533608.0
22,2024.03.15,99100.0,2200.0,100300.0,105600.0,99100.0,740592.0
23,2024.03.14,101300.0,2000.0,100000.0,101400.0,99000.0,750176.0
24,2024.03.13,99300.0,1800.0,97400.0,100900.0,96700.0,481742.0
25,2024.03.12,97500.0,5600.0,102100.0,102600.0,96900.0,707883.0
26,2024.03.11,103100.0,2000.0,103900.0,105000.0,100000.0,449186.0
27,2024.03.08,105100.0,900.0,107200.0,108500.0,104200.0,415426.0
28,2024.03.07,106000.0,2600.0,103500.0,107500.0,102800.0,494554.0
29,2024.03.06,103400.0,1100.0,103500.0,105600.0,101800.0,431226.0
30,2024.03.05,104500.0,600.0,101600.0,107800.0,101100.0,980345.0
31,2024.03.04,103900.0,7000.0,98100.0,104300.0,98000.0,831903.0
32,2024.02.29,96900.0,6000.0,101800.0,103900.0,96200.0,919438.0
33,2024.02.28,102900.0,10800.0,91400.0,102900.0,89000.0,1265840.0
34,2024.02.27,92100.0,100.0,90500.0,95200.0,87600.0,808288.0
