,날짜,종가,전일비,시가,고가,저가,거래량
0,2022.04.13,25400.0,0.0,0.0,0.0,0.0,0.0
1,2022.04.12,25400.0,0.0,0.0,0.0,0.0,0.0
2,2022.04.11,25400.0,0.0,0.0,0.0,0.0,0.0
3,2022.04.08,25400.0,0.0,0.0,0.0,0.0,0.0
4,2022.04.07,25400.0,0.0,0.0,0.0,0.0,0.0
5,2022.04.06,25400.0,0.0,0.0,0.0,0.0,0.0
6,2022.04.05,25400.0,0.0,0.0,0.0,0.0,0.0
7,2022.04.04,25400.0,0.0,0.0,0.0,0.0,0.0
8,2022.04.01,25400.0,0.0,0.0,0.0,0.0,0.0
9,2022.03.31,25400.0,0.0,0.0,0.0,0.0,0.0
10,2022.03.30,25400.0,0.0,0.0,0.0,0.0,0.0
11,2022.03.29,25400.0,0.0,0.0,0.0,0.0,0.0
12,2022.03.28,25400.0,1950.0,26450.0,27400.0,25150.0,3101819.0
13,2022.03.25,27350.0,4300.0,25250.0,29500.0,24100.0,23686824.0
14,2022.03.24,23050.0,350.0,23000.0,23800.0,22200.0,3507946.0
15,2022.03.23,23400.0,750.0,22800.0,23800.0,22500.0,2709499.0
16,2022.03.22,22650.0,350.0,23050.0,23100.0,22400.0,923755.0
17,2022.03.21,23000.0,300.0,22850.0,23450.0,22550.0,1671091.0
18,2022.03.18,22700.0,700.0,22650.0,23000.0,22050.0,1916444.0
19,2022.03.17,22000.0,400.0,21950.0,22500.0,21650.0,1433268.0
20,2022.03.16,21600.0,1400.0,23500.0,23700.0,21200.0,2761706.0
21,2022.03.15,23000.0,50.0,23050.0,24100.0,22650.0,3507854.0
22,2022.03.14,22950.0,100.0,23250.0,23500.0,22500.0,2534075.0
23,2022.03.11,22850.0,50.0,22700.0,23150.0,22350.0,2086278.0
24,2022.03.10,22900.0,1450.0,22350.0,23000.0,21400.0,3275859.0
25,2022.03.08,21450.0,650.0,21750.0,23100.0,21150.0,4288950.0
26,2022.03.07,22100.0,500.0,22100.0,23850.0,21500.0,7123977.0
27,2022.03.04,22600.0,1300.0,24450.0,25100.0,22550.0,17358112.0
28,2022.03.03,23900.0,5500.0,18400.0,23900.0,18000.0,14604923.0
29,2022.03.02,18400.0,1200.0,18800.0,20000.0,17750.0,2567121.0
30,2022.02.28,17200.0,50.0,17150.0,17350.0,16850.0,226657.0
31,2022.02.25,17250.0,250.0,17500.0,17700.0,17000.0,300760.0
32,2022.02.24,17000.0,500.0,17150.0,17600.0,16800.0,307643.0
33,2022.02.23,17500.0,200.0,17700.0,17900.0,17400.0,273478.0
34,2022.02.22,17700.0,550.0,16600.0,17950.0,16600.0,756663.0
35,2022.02.21,17150.0,400.0,16250.0,17200.0,16150.0,241576.0
