,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.04.29,1850.0,상승  51,1800.0,1861.0,1800.0,114548.0,0.0,0.0,
1,2024.04.26,1799.0,하락  37,1863.0,1863.0,1792.0,130177.0,1.0,1.0,
2,2024.04.25,1836.0,하락  86,1918.0,1949.0,1792.0,456703.0,2.0,2.0,
3,2024.04.24,1922.0,하락  78,2010.0,2030.0,1890.0,608317.0,3.0,3.0,
4,2024.04.23,2000.0,상승  102,1899.0,2090.0,1879.0,1038257.0,4.0,4.0,
5,2024.04.22,1898.0,상승  28,1870.0,1919.0,1790.0,285348.0,5.0,5.0,
6,2024.04.19,1870.0,상승  48,1822.0,1900.0,1750.0,235877.0,6.0,6.0,
7,2024.04.18,1822.0,상승  1,1821.0,1927.0,1785.0,333184.0,7.0,7.0,
8,2024.04.17,1821.0,81.0,1735.0,1999.0,1735.0,954852.0,8.0,8.0,0.0
9,2024.04.16,1740.0,9.0,1731.0,1780.0,1710.0,123873.0,9.0,9.0,1.0
10,2024.04.15,1731.0,67.0,1775.0,1797.0,1715.0,168904.0,10.0,10.0,2.0
11,2024.04.12,1798.0,36.0,1870.0,1870.0,1788.0,206188.0,11.0,11.0,3.0
12,2024.04.11,1834.0,59.0,1775.0,1875.0,1751.0,348429.0,12.0,12.0,4.0
13,2024.04.09,1775.0,42.0,1818.0,1947.0,1733.0,733706.0,13.0,13.0,5.0
14,2024.04.08,1817.0,92.0,1900.0,1905.0,1797.0,522839.0,14.0,14.0,6.0
15,2024.04.05,1909.0,159.0,1732.0,1932.0,1710.0,945470.0,15.0,15.0,7.0
16,2024.04.04,1750.0,18.0,1754.0,1778.0,1706.0,296854.0,16.0,16.0,8.0
17,2024.04.03,1768.0,47.0,1815.0,1815.0,1753.0,280851.0,17.0,17.0,9.0
18,2024.04.02,1815.0,61.0,1755.0,1824.0,1713.0,641178.0,18.0,18.0,10.0
19,2024.04.01,1754.0,77.0,1710.0,1880.0,1677.0,527341.0,19.0,19.0,11.0
20,2024.03.29,1677.0,42.0,1635.0,1687.0,1622.0,301282.0,20.0,20.0,12.0
21,2024.03.28,1635.0,21.0,1658.0,1716.0,1602.0,361669.0,21.0,21.0,13.0
22,2024.03.27,1656.0,134.0,1701.0,1800.0,1630.0,723014.0,22.0,22.0,14.0
23,2024.03.26,1790.0,12.0,1830.0,1830.0,1783.0,488424.0,23.0,23.0,15.0
24,2024.03.25,1802.0,16.0,1840.0,1861.0,1790.0,676575.0,24.0,24.0,16.0
25,2024.03.22,1818.0,254.0,1670.0,1890.0,1600.0,3522073.0,25.0,25.0,17.0
26,2024.03.21,1564.0,128.0,1462.0,1590.0,1381.0,1713910.0,26.0,26.0,18.0
27,2024.03.20,1436.0,76.0,1343.0,1540.0,1335.0,2126783.0,27.0,27.0,19.0
28,2024.03.19,1360.0,53.0,1413.0,1424.0,1355.0,1256070.0,28.0,28.0,20.0
29,2024.03.18,1413.0,117.0,1533.0,1550.0,1382.0,3863728.0,29.0,29.0,21.0
30,2024.03.15,1530.0,655.0,2245.0,2245.0,1530.0,11390898.0,30.0,30.0,22.0
31,2024.03.14,2185.0,30.0,2150.0,2235.0,2125.0,238815.0,31.0,31.0,23.0
32,2024.03.13,2155.0,45.0,2180.0,2280.0,2140.0,418811.0,32.0,32.0,24.0
33,2024.03.12,2200.0,150.0,2305.0,2305.0,2145.0,634188.0,33.0,33.0,25.0
34,2024.03.11,2350.0,50.0,2400.0,2535.0,2330.0,650837.0,34.0,34.0,26.0
35,2024.03.08,2400.0,85.0,2320.0,2400.0,2250.0,271531.0,35.0,35.0,27.0
36,2024.03.07,2315.0,35.0,2350.0,2365.0,2270.0,170570.0,36.0,36.0,28.0
37,2024.03.06,2350.0,100.0,2230.0,2465.0,2230.0,602647.0,37.0,37.0,29.0
