,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.04.29,1700.0,하락  19,1939.0,1939.0,1482.0,3653.0,0.0,0.0,0.0,
1,2024.04.26,1719.0,상승  61,1839.0,1839.0,1451.0,225.0,1.0,1.0,1.0,
2,2024.04.25,1658.0,하락  291,1657.0,1988.0,1657.0,341.0,2.0,2.0,2.0,
3,2024.04.24,1949.0,하락  11,1670.0,1961.0,1670.0,2260.0,3.0,3.0,3.0,
4,2024.04.23,1960.0,하락  9,1969.0,1969.0,1685.0,760.0,4.0,4.0,4.0,
5,2024.04.22,1969.0,상승  169,1969.0,1969.0,1969.0,1.0,5.0,5.0,5.0,
6,2024.04.19,1800.0,상승  50,1799.0,1800.0,1799.0,5.0,6.0,6.0,6.0,
7,2024.04.18,1750.0,하락  97,1837.0,1837.0,1575.0,3876.0,7.0,7.0,7.0,
8,2024.04.17,1847.0,183.0,1847.0,1847.0,1847.0,1.0,8.0,8.0,8.0,0.0
9,2024.04.16,1664.0,1.0,1665.0,1665.0,1550.0,1887.0,9.0,9.0,9.0,1.0
10,2024.04.15,1665.0,145.0,1519.0,1718.0,1519.0,9112.0,10.0,10.0,10.0,2.0
11,2024.04.12,1520.0,70.0,1550.0,1550.0,1500.0,246.0,11.0,11.0,11.0,3.0
12,2024.04.11,1450.0,1.0,1450.0,1450.0,1450.0,20.0,12.0,12.0,12.0,4.0
13,2024.04.09,1449.0,49.0,1261.0,1449.0,1261.0,1538.0,13.0,13.0,13.0,5.0
14,2024.04.08,1400.0,86.0,1313.0,1450.0,1305.0,13102.0,14.0,14.0,14.0,6.0
15,2024.04.05,1486.0,36.0,1301.0,1486.0,1300.0,201.0,15.0,15.0,15.0,7.0
16,2024.04.04,1450.0,16.0,1455.0,1455.0,1449.0,240.0,16.0,16.0,16.0,8.0
17,2024.04.03,1466.0,38.0,1480.0,1480.0,1321.0,227.0,17.0,17.0,17.0,9.0
18,2024.04.02,1504.0,45.0,1500.0,1504.0,1500.0,700.0,18.0,18.0,18.0,10.0
19,2024.04.01,1549.0,0.0,1470.0,1549.0,1400.0,2757.0,19.0,19.0,19.0,11.0
20,2024.03.29,1549.0,110.0,1549.0,1549.0,1549.0,1.0,20.0,20.0,20.0,12.0
21,2024.03.28,1439.0,3.0,1439.0,1439.0,1439.0,10.0,21.0,21.0,21.0,13.0
22,2024.03.27,1442.0,3.0,1403.0,1442.0,1403.0,801.0,22.0,22.0,22.0,14.0
23,2024.03.26,1445.0,4.0,1300.0,1450.0,1300.0,1253.0,23.0,23.0,23.0,15.0
24,2024.03.25,1449.0,1.0,1311.0,1449.0,1311.0,511.0,24.0,24.0,24.0,16.0
25,2024.03.22,1450.0,0.0,1408.0,1450.0,1408.0,801.0,25.0,25.0,25.0,17.0
26,2024.03.21,1450.0,56.0,1394.0,1450.0,1394.0,848.0,26.0,26.0,26.0,18.0
27,2024.03.20,1394.0,94.0,1301.0,1394.0,1300.0,101.0,27.0,27.0,27.0,19.0
28,2024.03.19,1300.0,100.0,1380.0,1380.0,1300.0,1924.0,28.0,28.0,28.0,20.0
29,2024.03.18,1400.0,5.0,1588.0,1588.0,1400.0,101.0,29.0,29.0,29.0,21.0
30,2024.03.15,1395.0,16.0,1550.0,1550.0,1395.0,1229.0,30.0,30.0,30.0,22.0
31,2024.03.14,1379.0,18.0,1395.0,1395.0,1200.0,1226.0,31.0,31.0,31.0,23.0
32,2024.03.13,1397.0,8.0,1399.0,1399.0,1397.0,210.0,32.0,32.0,32.0,24.0
33,2024.03.12,1389.0,0.0,1390.0,1390.0,1389.0,169.0,33.0,33.0,33.0,25.0
34,2024.03.11,1389.0,16.0,1373.0,1390.0,1373.0,637.0,34.0,34.0,34.0,26.0
35,2024.03.08,1373.0,1.0,1373.0,1373.0,1373.0,100.0,35.0,35.0,35.0,27.0
36,2024.03.07,1374.0,24.0,1373.0,1374.0,1373.0,60.0,36.0,36.0,36.0,28.0
37,2024.03.06,1350.0,2.0,1350.0,1350.0,1350.0,10.0,37.0,37.0,37.0,29.0
38,2024.03.05,1348.0,69.0,1350.0,1389.0,1300.0,13092.0,38.0,38.0,38.0,30.0
39,2024.03.04,1417.0,90.0,1419.0,1419.0,1131.0,67.0,39.0,39.0,39.0,31.0
40,2024.02.29,1327.0,18.0,1306.0,1327.0,1306.0,801.0,40.0,40.0,40.0,32.0
41,2024.02.28,1345.0,14.0,1330.0,1345.0,1330.0,180.0,41.0,41.0,41.0,33.0
42,2024.02.27,1331.0,100.0,1397.0,1397.0,1293.0,475.0,42.0,42.0,42.0,34.0
43,2024.02.26,1231.0,148.0,1339.0,1339.0,1231.0,850.0,43.0,43.0,43.0,35.0
44,2024.02.23,1379.0,1.0,1395.0,1395.0,1202.0,271.0,44.0,44.0,44.0,36.0
45,2024.02.22,1380.0,18.0,1397.0,1397.0,1220.0,3746.0,45.0,45.0,45.0,37.0
46,2024.02.21,1398.0,39.0,1399.0,1399.0,1398.0,40.0,46.0,46.0,46.0,38.0
47,2024.02.20,1359.0,0.0,1359.0,1359.0,1359.0,100.0,47.0,47.0,47.0,39.0
48,2024.02.19,1359.0,40.0,1200.0,1360.0,1200.0,142.0,48.0,48.0,48.0,40.0
49,2024.02.16,1319.0,30.0,1200.0,1400.0,1200.0,210.0,49.0,49.0,49.0,41.0
50,2024.02.15,1289.0,31.0,1137.0,1300.0,1130.0,2106.0,50.0,50.0,50.0,42.0
51,2024.02.14,1320.0,169.0,1322.0,1322.0,1320.0,790.0,51.0,51.0,51.0,43.0
52,2024.02.13,1151.0,147.0,1350.0,1350.0,1151.0,1305.0,52.0,52.0,52.0,44.0
53,2024.02.08,1298.0,2.0,1420.0,1420.0,1136.0,602.0,53.0,53.0,53.0,45.0
54,2024.02.07,1300.0,5.0,1478.0,1478.0,1300.0,7626.0,54.0,54.0,54.0,46.0
55,2024.02.06,1295.0,15.0,1300.0,1300.0,1295.0,208.0,55.0,55.0,55.0,47.0
56,2024.02.05,1280.0,11.0,1271.0,1370.0,1260.0,1958.0,56.0,56.0,56.0,48.0
57,2024.02.02,1269.0,1.0,1270.0,1400.0,1269.0,1923.0,57.0,57.0,57.0,49.0
58,2024.02.01,1270.0,28.0,1290.0,1299.0,1270.0,236.0,58.0,58.0,58.0,50.0
59,2024.01.31,1298.0,32.0,1350.0,1350.0,1150.0,297.0,59.0,59.0,59.0,51.0
60,2024.01.30,1330.0,20.0,1350.0,1350.0,1148.0,258.0,60.0,60.0,60.0,52.0
61,2024.01.29,1350.0,48.0,1189.0,1400.0,1189.0,1364.0,61.0,61.0,61.0,53.0
62,2024.01.26,1398.0,115.0,1450.0,1450.0,1106.0,452.0,62.0,62.0,62.0,54.0
63,2024.01.25,1283.0,154.0,1129.0,1285.0,1128.0,3005.0,63.0,63.0,63.0,55.0
64,2024.01.24,1129.0,53.0,1199.0,1199.0,1050.0,7462.0,64.0,64.0,64.0,56.0
65,2024.01.23,1182.0,88.0,980.0,1200.0,980.0,6275.0,65.0,65.0,65.0,57.0
66,2024.01.22,1094.0,115.0,979.0,1094.0,975.0,1177.0,66.0,66.0,66.0,58.0
67,2024.01.19,979.0,36.0,943.0,1000.0,930.0,5121.0,67.0,67.0,67.0,59.0
68,2024.01.18,943.0,2.0,943.0,943.0,943.0,28.0,68.0,68.0,68.0,60.0
69,2024.01.17,945.0,55.0,950.0,950.0,900.0,1812.0,69.0,69.0,69.0,61.0
70,2024.01.16,1000.0,75.0,925.0,1029.0,900.0,11118.0,70.0,70.0,70.0,62.0
71,2024.01.15,925.0,39.0,942.0,942.0,921.0,2768.0,71.0,71.0,71.0,63.0
72,2024.01.12,964.0,5.0,1099.0,1099.0,880.0,4791.0,72.0,72.0,72.0,64.0
73,2024.01.11,969.0,140.0,943.0,1105.0,943.0,17324.0,73.0,73.0,73.0,65.0
74,2024.01.10,1109.0,109.0,1128.0,1128.0,869.0,3.0,74.0,74.0,74.0,66.0
75,2024.01.09,1000.0,51.0,1000.0,1000.0,1000.0,1.0,75.0,75.0,75.0,67.0
76,2024.01.08,949.0,40.0,1126.0,1126.0,880.0,14407.0,76.0,76.0,76.0,68.0
77,2024.01.05,989.0,10.0,1099.0,1099.0,989.0,12.0,77.0,77.0,77.0,69.0
78,2024.01.04,979.0,41.0,989.0,989.0,880.0,371.0,78.0,78.0,78.0,70.0
79,2024.01.03,1020.0,71.0,1050.0,1050.0,871.0,102.0,79.0,79.0,79.0,71.0
80,2024.01.02,949.0,41.0,988.0,988.0,865.0,16.0,80.0,80.0,80.0,72.0
81,2023.12.28,990.0,41.0,1089.0,1089.0,852.0,5008.0,81.0,81.0,81.0,73.0
82,2023.12.27,949.0,36.0,980.0,980.0,949.0,606.0,82.0,82.0,82.0,74.0
83,2023.12.26,985.0,105.0,999.0,999.0,880.0,4720.0,83.0,83.0,83.0,75.0
84,2023.12.22,880.0,55.0,841.0,930.0,841.0,18656.0,84.0,84.0,84.0,76.0
85,2023.12.21,935.0,165.0,1256.0,1256.0,935.0,11068.0,85.0,85.0,85.0,77.0
86,2023.12.20,1100.0,1.0,1250.0,1250.0,935.0,13.0,86.0,86.0,86.0,78.0
87,2023.12.19,1099.0,133.0,1099.0,1099.0,1099.0,1.0,87.0,87.0,87.0,79.0
88,2023.12.18,966.0,76.0,990.0,990.0,852.0,7964.0,88.0,88.0,88.0,80.0
89,2023.12.15,890.0,140.0,900.0,1000.0,880.0,13010.0,89.0,89.0,89.0,81.0
90,2023.12.14,1030.0,86.0,1060.0,1060.0,940.0,22.0,90.0,90.0,90.0,82.0
91,2023.12.13,944.0,0.0,944.0,944.0,924.0,133.0,91.0,91.0,91.0,83.0
92,2023.12.12,944.0,6.0,944.0,944.0,944.0,214.0,92.0,92.0,92.0,84.0
93,2023.12.11,950.0,30.0,950.0,950.0,840.0,24445.0,93.0,93.0,93.0,85.0
94,2023.12.08,980.0,10.0,989.0,990.0,891.0,85.0,94.0,94.0,94.0,86.0
95,2023.12.07,990.0,51.0,939.0,990.0,895.0,3091.0,95.0,95.0,95.0,87.0
96,2023.12.06,939.0,6.0,850.0,1000.0,830.0,3921.0,96.0,96.0,96.0,88.0
97,2023.12.05,945.0,15.0,960.0,960.0,900.0,4024.0,97.0,97.0,97.0,89.0
98,2023.12.04,960.0,20.0,980.0,980.0,890.0,1130.0,98.0,98.0,98.0,90.0
99,2023.12.01,980.0,10.0,990.0,990.0,950.0,89.0,99.0,99.0,99.0,91.0
100,2023.11.30,990.0,0.0,1045.0,1045.0,990.0,2.0,100.0,100.0,100.0,92.0
101,2023.11.29,990.0,70.0,920.0,990.0,920.0,11.0,101.0,101.0,101.0,93.0
102,2023.11.28,920.0,10.0,989.0,989.0,920.0,34.0,102.0,102.0,102.0,94.0
103,2023.11.27,910.0,10.0,920.0,920.0,816.0,3079.0,103.0,103.0,103.0,95.0
104,2023.11.24,920.0,53.0,949.0,949.0,920.0,5339.0,104.0,104.0,104.0,96.0
105,2023.11.23,973.0,27.0,873.0,999.0,850.0,9782.0,105.0,105.0,105.0,97.0
106,2023.11.22,1000.0,139.0,1135.0,1135.0,970.0,2347.0,106.0,106.0,106.0,98.0
107,2023.11.21,1139.0,140.0,1147.0,1147.0,865.0,31.0,107.0,107.0,107.0,99.0
108,2023.11.20,999.0,0.0,1147.0,1147.0,999.0,3.0,108.0,108.0,108.0,100.0
109,2023.11.17,999.0,0.0,1146.0,1146.0,999.0,21.0,109.0,109.0,109.0,101.0
110,2023.11.16,999.0,0.0,1147.0,1147.0,999.0,37.0,110.0,110.0,110.0,102.0
111,2023.11.15,999.0,1.0,999.0,999.0,999.0,35.0,111.0,111.0,111.0,103.0
112,2023.11.14,1000.0,107.0,1271.0,1271.0,1000.0,15.0,112.0,112.0,112.0,104.0
113,2023.11.13,1107.0,117.0,990.0,1133.0,990.0,1186.0,113.0,113.0,113.0,105.0
114,2023.11.10,990.0,90.0,900.0,990.0,900.0,1513.0,114.0,114.0,114.0,106.0
115,2023.11.09,900.0,50.0,900.0,900.0,900.0,30.0,115.0,115.0,115.0,107.0
116,2023.11.08,950.0,70.0,950.0,950.0,950.0,1.0,116.0,116.0,116.0,108.0
117,2023.11.07,880.0,119.0,999.0,999.0,850.0,6759.0,117.0,117.0,117.0,109.0
118,2023.11.06,999.0,4.0,995.0,999.0,995.0,91.0,118.0,118.0,118.0,110.0
119,2023.11.03,995.0,5.0,1000.0,1000.0,995.0,631.0,119.0,119.0,119.0,111.0
120,2023.11.02,1000.0,0.0,1000.0,1000.0,1000.0,2002.0,120.0,120.0,120.0,112.0
121,2023.11.01,1000.0,0.0,1149.0,1149.0,1000.0,2.0,121.0,121.0,121.0,113.0
122,2023.10.31,1000.0,98.0,934.0,1000.0,934.0,2863.0,122.0,122.0,122.0,114.0
123,2023.10.30,1098.0,108.0,900.0,1129.0,850.0,3555.0,123.0,123.0,123.0,115.0
124,2023.10.27,990.0,0.0,990.0,1000.0,845.0,3226.0,124.0,124.0,124.0,116.0
125,2023.10.26,990.0,10.0,998.0,998.0,990.0,141.0,125.0,125.0,125.0,117.0
126,2023.10.25,1000.0,0.0,1000.0,1000.0,999.0,731.0,126.0,126.0,126.0,118.0
127,2023.10.24,1000.0,0.0,1150.0,1150.0,1000.0,946.0,127.0,127.0,127.0,119.0
128,2023.10.23,1000.0,0.0,1149.0,1149.0,1000.0,116.0,128.0,128.0,128.0,120.0
129,2023.10.20,1000.0,90.0,1000.0,1000.0,1000.0,571.0,129.0,129.0,129.0,121.0
130,2023.10.19,1090.0,0.0,1000.0,1090.0,1000.0,1001.0,130.0,130.0,130.0,122.0
