,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.05.07,8050.0,"상승  1,590",6470.0,8330.0,6320.0,4590179.0,0.0,0.0,,,,
1,2024.05.03,6460.0,하락  80,6550.0,6800.0,6460.0,82688.0,1.0,1.0,,,,
2,2024.05.02,6540.0,하락  280,6830.0,6870.0,6480.0,123488.0,2.0,2.0,,,,
3,2024.04.30,6820.0,상승  190,6650.0,6950.0,6540.0,278278.0,3.0,3.0,,,,
4,2024.04.29,6630.0,상승  40,6700.0,6890.0,6350.0,244365.0,4.0,4.0,0.0,0.0,0.0,
5,2024.04.26,6590.0,상승  390,6230.0,6930.0,6000.0,632688.0,5.0,5.0,1.0,1.0,1.0,
6,2024.04.25,6200.0,하락  10,6170.0,6530.0,6100.0,110224.0,6.0,6.0,2.0,2.0,2.0,
7,2024.04.24,6210.0,상승  150,6120.0,6220.0,6020.0,63485.0,7.0,7.0,3.0,3.0,3.0,
8,2024.04.23,6060.0,하락  30,6100.0,6450.0,5990.0,160438.0,8.0,8.0,4.0,4.0,4.0,
9,2024.04.22,6090.0,상승  570,5640.0,6730.0,5540.0,1075816.0,9.0,9.0,5.0,5.0,5.0,
10,2024.04.19,5520.0,하락  320,5790.0,5900.0,5410.0,77012.0,10.0,10.0,6.0,6.0,6.0,
11,2024.04.18,5840.0,상승  250,5560.0,5920.0,5560.0,36954.0,11.0,11.0,7.0,7.0,7.0,
12,2024.04.17,5590.0,20.0,5570.0,5730.0,5570.0,24853.0,12.0,12.0,8.0,8.0,8.0,0.0
13,2024.04.16,5570.0,250.0,5780.0,5780.0,5560.0,58481.0,13.0,13.0,9.0,9.0,9.0,1.0
14,2024.04.15,5820.0,60.0,5740.0,5870.0,5660.0,47735.0,14.0,14.0,10.0,10.0,10.0,2.0
15,2024.04.12,5880.0,60.0,6000.0,6070.0,5840.0,29577.0,15.0,15.0,11.0,11.0,11.0,3.0
16,2024.04.11,5940.0,130.0,6010.0,6090.0,5830.0,42077.0,16.0,16.0,12.0,12.0,12.0,4.0
17,2024.04.09,6070.0,20.0,6100.0,6200.0,6000.0,29189.0,17.0,17.0,13.0,13.0,13.0,5.0
18,2024.04.08,6090.0,40.0,6140.0,6350.0,6050.0,42700.0,18.0,18.0,14.0,14.0,14.0,6.0
19,2024.04.05,6130.0,70.0,6100.0,6180.0,6100.0,40667.0,19.0,19.0,15.0,15.0,15.0,7.0
20,2024.04.04,6200.0,260.0,6410.0,6480.0,6130.0,97550.0,20.0,20.0,16.0,16.0,16.0,8.0
