,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2023.09.15,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2023.09.14,2785.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2,2023.09.13,2785.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3,2023.09.12,2785.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
4,2023.09.11,2785.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
5,2023.09.08,2785.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
6,2023.09.07,2785.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
7,2023.09.06,2785.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0
8,2023.09.05,2785.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0
9,2023.09.04,2785.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
10,2023.09.01,2785.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0
11,2023.08.31,2785.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0
12,2023.08.30,2785.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0
13,2023.08.29,2785.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0
14,2023.08.28,2785.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0
15,2023.08.25,2785.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0
16,2023.08.24,2785.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0
17,2023.08.23,2785.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0
18,2023.08.22,2785.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0
19,2023.08.21,2785.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0
20,2023.08.18,2785.0,50.0,2800.0,2845.0,2735.0,153165.0,20.0,20.0,20.0,20.0
21,2023.08.17,2735.0,85.0,2650.0,2870.0,2500.0,265066.0,21.0,21.0,21.0,21.0
