,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2019.11.18,95.0,43.0,104.0,115.0,92.0,8815231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2019.11.15,138.0,30.0,152.0,157.0,132.0,7052318.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,2019.11.14,168.0,44.0,191.0,197.0,158.0,7050523.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3,2019.11.13,212.0,57.0,250.0,261.0,206.0,6435813.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
4,2019.11.12,269.0,41.0,345.0,351.0,265.0,6803033.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
5,2019.11.11,310.0,1150.0,210.0,310.0,210.0,11391536.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,2019.11.08,1460.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
7,2019.11.07,1460.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
8,2019.11.06,1460.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
9,2019.11.05,1460.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10,2019.11.04,1460.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
11,2019.11.01,1460.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
12,2019.10.31,1460.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
13,2019.10.30,1460.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
14,2019.10.29,1460.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
15,2019.10.28,1460.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
16,2019.10.25,1460.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
17,2019.10.24,1460.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
18,2019.10.23,1460.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
19,2019.10.22,1460.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
20,2019.10.21,1460.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
