,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,7320.0,0.0,7320.0,7350.0,7260.0,3998.0
1,2024.04.16,7320.0,40.0,7320.0,7350.0,7170.0,923.0
2,2024.04.15,7360.0,60.0,7300.0,7370.0,7140.0,1527.0
3,2024.04.12,7300.0,130.0,7300.0,7360.0,7230.0,2157.0
4,2024.04.11,7430.0,40.0,7480.0,7500.0,7200.0,9661.0
5,2024.04.09,7470.0,90.0,7450.0,7600.0,7400.0,6344.0
6,2024.04.08,7380.0,90.0,7460.0,7470.0,7320.0,1042.0
7,2024.04.05,7470.0,20.0,7450.0,7540.0,7350.0,1161.0
8,2024.04.04,7450.0,30.0,7320.0,7520.0,7110.0,24687.0
9,2024.04.03,7480.0,60.0,7460.0,7520.0,7380.0,460.0
10,2024.04.02,7540.0,140.0,7420.0,7540.0,7320.0,26072.0
11,2024.04.01,7400.0,110.0,7470.0,7510.0,7380.0,18809.0
12,2024.03.29,7510.0,50.0,7580.0,7600.0,7480.0,791.0
13,2024.03.28,7560.0,60.0,7510.0,7580.0,7450.0,1025.0
14,2024.03.27,7500.0,0.0,7490.0,7500.0,7430.0,1349.0
15,2024.03.26,7500.0,20.0,7630.0,7630.0,7500.0,616.0
16,2024.03.25,7520.0,0.0,7540.0,7560.0,7520.0,859.0
17,2024.03.22,7520.0,40.0,7470.0,7520.0,7450.0,1480.0
18,2024.03.21,7480.0,30.0,7530.0,7540.0,7270.0,1894.0
19,2024.03.20,7450.0,40.0,7490.0,7600.0,7420.0,3414.0
20,2024.03.19,7490.0,40.0,7450.0,7490.0,7420.0,287.0
21,2024.03.18,7450.0,100.0,7570.0,7690.0,7330.0,911.0
22,2024.03.15,7550.0,50.0,7550.0,7560.0,7500.0,8485.0
23,2024.03.14,7500.0,0.0,7660.0,7670.0,7440.0,29666.0
24,2024.03.13,7500.0,40.0,7430.0,7600.0,7430.0,176.0
25,2024.03.12,7460.0,30.0,7490.0,7550.0,7450.0,395.0
26,2024.03.11,7490.0,20.0,7510.0,7650.0,7490.0,19008.0
27,2024.03.08,7510.0,150.0,7640.0,7750.0,7500.0,2454.0
28,2024.03.07,7660.0,30.0,7690.0,7690.0,7650.0,118.0
29,2024.03.06,7690.0,20.0,7670.0,7700.0,7540.0,590.0
30,2024.03.05,7670.0,100.0,7780.0,7800.0,7520.0,1443.0
31,2024.03.04,7770.0,170.0,7570.0,7780.0,7340.0,4647.0
32,2024.02.29,7600.0,240.0,7350.0,7600.0,7350.0,12372.0
33,2024.02.28,7360.0,140.0,7510.0,7580.0,7360.0,8935.0
34,2024.02.27,7500.0,20.0,7520.0,7670.0,7500.0,26310.0
35,2024.02.26,7520.0,80.0,7600.0,7700.0,7470.0,4421.0
36,2024.02.23,7600.0,40.0,7720.0,7720.0,7540.0,9956.0
37,2024.02.22,7640.0,40.0,7600.0,7680.0,7450.0,1741.0
38,2024.02.21,7600.0,30.0,7680.0,7690.0,7320.0,12529.0
39,2024.02.20,7630.0,120.0,7560.0,7650.0,7450.0,1850.0
40,2024.02.19,7510.0,180.0,7350.0,7530.0,7350.0,14488.0
41,2024.02.16,7330.0,40.0,7370.0,7370.0,7290.0,9702.0
42,2024.02.15,7370.0,20.0,7390.0,7390.0,7220.0,4477.0
43,2024.02.14,7390.0,40.0,7360.0,7420.0,7300.0,11827.0
44,2024.02.13,7430.0,40.0,7560.0,7560.0,7300.0,24488.0
45,2024.02.08,7470.0,130.0,7400.0,7530.0,7360.0,33899.0
46,2024.02.07,7340.0,230.0,7150.0,7550.0,7120.0,72659.0
47,2024.02.06,7110.0,40.0,7140.0,7290.0,7110.0,48978.0
48,2024.02.05,7150.0,0.0,7320.0,7320.0,7100.0,21081.0
49,2024.02.02,7150.0,0.0,7240.0,7240.0,7100.0,10473.0
50,2024.02.01,7150.0,110.0,7040.0,7270.0,6970.0,38965.0
51,2024.01.31,7040.0,30.0,7050.0,7150.0,6990.0,6221.0
52,2024.01.30,7070.0,120.0,7000.0,7200.0,6910.0,13245.0
53,2024.01.29,6950.0,10.0,7090.0,7090.0,6900.0,4152.0
54,2024.01.26,6960.0,120.0,6850.0,6960.0,6850.0,3189.0
55,2024.01.25,6840.0,40.0,6880.0,6900.0,6790.0,2362.0
56,2024.01.24,6880.0,100.0,6960.0,7150.0,6870.0,6770.0
57,2024.01.23,6980.0,30.0,6870.0,7000.0,6790.0,3384.0
58,2024.01.22,6950.0,0.0,6950.0,6950.0,6850.0,355.0
59,2024.01.19,6950.0,0.0,6840.0,7030.0,6840.0,1202.0
60,2024.01.18,6950.0,90.0,6860.0,6950.0,6720.0,4249.0
61,2024.01.17,6860.0,110.0,6970.0,6970.0,6780.0,3153.0
62,2024.01.16,6970.0,40.0,6990.0,7010.0,6830.0,1106.0
63,2024.01.15,7010.0,10.0,6980.0,7100.0,6800.0,2861.0
64,2024.01.12,7000.0,0.0,6980.0,7000.0,6890.0,1478.0
65,2024.01.11,7000.0,50.0,7000.0,7000.0,6950.0,1752.0
66,2024.01.10,6950.0,50.0,7030.0,7030.0,6950.0,1118.0
67,2024.01.09,7000.0,0.0,6990.0,7000.0,6950.0,785.0
68,2024.01.08,7000.0,70.0,6940.0,7000.0,6940.0,996.0
69,2024.01.05,6930.0,10.0,6900.0,7000.0,6900.0,1441.0
70,2024.01.04,6940.0,50.0,6910.0,6980.0,6870.0,2413.0
71,2024.01.03,6990.0,10.0,6950.0,7000.0,6910.0,1167.0
72,2024.01.02,6980.0,50.0,6910.0,7020.0,6910.0,985.0
73,2023.12.28,7030.0,60.0,6980.0,7030.0,6910.0,7249.0
74,2023.12.27,6970.0,290.0,7040.0,7050.0,6930.0,2810.0
75,2023.12.26,7260.0,90.0,7360.0,7420.0,7260.0,7534.0
76,2023.12.22,7350.0,110.0,7440.0,7480.0,7330.0,2570.0
77,2023.12.21,7460.0,20.0,7480.0,7480.0,7210.0,1439.0
78,2023.12.20,7440.0,120.0,7460.0,7470.0,7400.0,5001.0
79,2023.12.19,7320.0,0.0,7210.0,7360.0,7210.0,21.0
80,2023.12.18,7320.0,30.0,7350.0,7350.0,7300.0,1117.0
81,2023.12.15,7350.0,10.0,7450.0,7450.0,7270.0,109.0
82,2023.12.14,7340.0,40.0,7280.0,7380.0,7220.0,2140.0
83,2023.12.13,7300.0,30.0,7350.0,7350.0,7170.0,963.0
84,2023.12.12,7330.0,190.0,7200.0,7330.0,7090.0,6538.0
85,2023.12.11,7140.0,10.0,7150.0,7230.0,7110.0,3195.0
86,2023.12.08,7130.0,40.0,7140.0,7170.0,7130.0,803.0
87,2023.12.07,7170.0,20.0,7260.0,7260.0,7090.0,1317.0
88,2023.12.06,7190.0,30.0,7190.0,7190.0,7090.0,2375.0
89,2023.12.05,7160.0,60.0,7220.0,7220.0,7120.0,3244.0
90,2023.12.04,7220.0,180.0,7050.0,7260.0,7050.0,5270.0
91,2023.12.01,7040.0,30.0,7010.0,7050.0,7000.0,4135.0
92,2023.11.30,7010.0,250.0,6890.0,7030.0,6890.0,3553.0
93,2023.11.29,6760.0,170.0,6920.0,7100.0,6760.0,2668.0
94,2023.11.28,6930.0,120.0,7030.0,7030.0,6920.0,1413.0
95,2023.11.27,7050.0,10.0,7070.0,7080.0,7050.0,394.0
