,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2023.07.13,16800.0,15200.0,20000.0,22900.0,16800.0,68565.0,0.0,0.0,0.0
1,2023.07.12,32000.0,4350.0,34850.0,34850.0,28000.0,61841.0,1.0,1.0,1.0
2,2023.07.11,36350.0,6150.0,37850.0,43900.0,35000.0,61315.0,2.0,2.0,2.0
3,2023.07.10,42500.0,34900.0,57000.0,57000.0,42450.0,58020.0,3.0,3.0,3.0
4,2023.07.07,77400.0,51300.0,53500.0,87100.0,53500.0,124284.0,4.0,4.0,4.0
5,2023.07.06,26100.0,72500.0,50000.0,50000.0,25800.0,74434.0,5.0,5.0,5.0
6,2023.07.05,98600.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
7,2023.07.04,98600.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0
8,2023.07.03,98600.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0
9,2023.06.30,98600.0,9400.0,101900.0,101900.0,98000.0,8788.0,9.0,9.0,9.0
10,2023.06.29,108000.0,16100.0,115000.0,117100.0,108000.0,8656.0,10.0,10.0,10.0
11,2023.06.28,124100.0,1700.0,130100.0,130100.0,124100.0,1904.0,11.0,11.0,11.0
12,2023.06.27,125800.0,6700.0,132500.0,132500.0,125700.0,3168.0,12.0,12.0,12.0
13,2023.06.26,132500.0,4700.0,136800.0,136800.0,129700.0,2906.0,13.0,13.0,13.0
14,2023.06.23,137200.0,10800.0,143600.0,143600.0,137200.0,2160.0,14.0,14.0,14.0
15,2023.06.22,148000.0,11800.0,147000.0,151800.0,147000.0,2671.0,15.0,15.0,15.0
16,2023.06.21,159800.0,19800.0,140000.0,161000.0,140000.0,4268.0,16.0,16.0,16.0
17,2023.06.20,140000.0,2000.0,132000.0,140500.0,127100.0,4917.0,17.0,17.0,17.0
18,2023.06.19,142000.0,7500.0,149000.0,149000.0,141300.0,2421.0,18.0,18.0,18.0
19,2023.06.16,149500.0,1000.0,150500.0,150500.0,149500.0,1520.0,19.0,19.0,19.0
20,2023.06.15,150500.0,600.0,151100.0,151100.0,150500.0,1446.0,20.0,20.0,20.0
21,2023.06.14,151100.0,8000.0,158000.0,158000.0,150100.0,2181.0,21.0,21.0,21.0
22,2023.06.13,159100.0,300.0,160700.0,160700.0,159000.0,408.0,22.0,22.0,22.0
23,2023.06.12,158800.0,1300.0,160000.0,160000.0,158800.0,1089.0,23.0,23.0,23.0
24,2023.06.09,160100.0,3100.0,159400.0,160100.0,159400.0,1443.0,24.0,24.0,24.0
25,2023.06.08,163200.0,100.0,162900.0,164200.0,162600.0,652.0,25.0,25.0,25.0
26,2023.06.07,163100.0,300.0,162800.0,165800.0,162800.0,1072.0,26.0,26.0,26.0
27,2023.06.05,162800.0,1200.0,162100.0,163500.0,162100.0,1177.0,27.0,27.0,27.0
28,2023.06.02,161600.0,6400.0,168000.0,168000.0,161600.0,1494.0,28.0,28.0,28.0
29,2023.06.01,168000.0,500.0,168400.0,168500.0,167900.0,291.0,29.0,29.0,29.0
30,2023.05.31,168500.0,500.0,172000.0,172500.0,167600.0,979.0,30.0,30.0,30.0
31,2023.05.30,169000.0,1000.0,168300.0,171000.0,168300.0,371.0,31.0,31.0,31.0
32,2023.05.26,170000.0,700.0,169600.0,172400.0,169600.0,410.0,32.0,32.0,32.0
33,2023.05.25,169300.0,1000.0,171000.0,171900.0,169000.0,643.0,33.0,33.0,33.0
34,2023.05.24,170300.0,1300.0,168900.0,173500.0,168900.0,1297.0,34.0,34.0,34.0
35,2023.05.23,169000.0,1000.0,172800.0,172800.0,168100.0,1235.0,35.0,35.0,35.0
36,2023.05.22,170000.0,8900.0,161000.0,174000.0,161000.0,2236.0,36.0,36.0,36.0
37,2023.05.19,161100.0,1100.0,159000.0,161400.0,159000.0,309.0,37.0,37.0,37.0
38,2023.05.18,160000.0,1200.0,161200.0,161200.0,159500.0,388.0,38.0,38.0,38.0
39,2023.05.17,161200.0,0.0,159900.0,162000.0,159900.0,283.0,39.0,39.0,39.0
40,2023.05.16,161200.0,200.0,161400.0,161400.0,161200.0,327.0,40.0,40.0,40.0
41,2023.05.15,161400.0,200.0,162200.0,162200.0,160000.0,113.0,41.0,41.0,41.0
42,2023.05.12,161200.0,1400.0,159000.0,161500.0,159000.0,319.0,42.0,42.0,42.0
43,2023.05.11,159800.0,0.0,159200.0,160000.0,159200.0,133.0,43.0,43.0,43.0
44,2023.05.10,159800.0,300.0,159600.0,160000.0,159500.0,229.0,44.0,44.0,44.0
45,2023.05.09,159500.0,500.0,159000.0,161000.0,159000.0,424.0,45.0,45.0,45.0
46,2023.05.08,159000.0,400.0,159400.0,160000.0,159000.0,513.0,46.0,46.0,46.0
47,2023.05.04,159400.0,600.0,160500.0,160500.0,159000.0,389.0,47.0,47.0,47.0
48,2023.05.03,160000.0,800.0,159300.0,160100.0,159300.0,1448.0,48.0,48.0,48.0
49,2023.05.02,159200.0,1800.0,157000.0,159200.0,157000.0,1509.0,49.0,49.0,49.0
50,2023.04.28,161000.0,400.0,200000.0,200000.0,160600.0,6862.0,50.0,50.0,50.0
51,2023.04.27,160600.0,100.0,160500.0,160900.0,160500.0,842.0,51.0,51.0,51.0
52,2023.04.26,160500.0,600.0,160500.0,162000.0,160500.0,402.0,52.0,52.0,52.0
53,2023.04.25,159900.0,4400.0,164300.0,164300.0,159900.0,477.0,53.0,53.0,53.0
54,2023.04.24,164300.0,100.0,165000.0,165000.0,164200.0,337.0,54.0,54.0,54.0
55,2023.04.21,164400.0,2800.0,167000.0,167000.0,164200.0,555.0,55.0,55.0,55.0
56,2023.04.20,167200.0,1100.0,168100.0,168100.0,167200.0,429.0,56.0,56.0,56.0
57,2023.04.19,168300.0,700.0,170000.0,170000.0,168300.0,552.0,57.0,57.0,57.0
58,2023.04.18,167600.0,1100.0,168500.0,168500.0,167100.0,302.0,58.0,58.0,58.0
59,2023.04.17,168700.0,0.0,168700.0,169200.0,168700.0,710.0,59.0,59.0,59.0
60,2023.04.14,168700.0,1700.0,167000.0,168700.0,166900.0,714.0,60.0,60.0,60.0
61,2023.04.13,167000.0,100.0,166500.0,167000.0,165700.0,378.0,61.0,61.0,61.0
