,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,23300.0,400.0,24200.0,24700.0,23300.0,3141.0
1,2024.04.16,23700.0,750.0,24650.0,24650.0,23700.0,1486.0
2,2024.04.15,24450.0,150.0,24650.0,25100.0,24100.0,2255.0
3,2024.04.12,24600.0,300.0,24900.0,24950.0,24500.0,523.0
4,2024.04.11,24900.0,200.0,25400.0,25450.0,24150.0,1059.0
5,2024.04.09,25100.0,150.0,25450.0,25450.0,24700.0,1430.0
6,2024.04.08,24950.0,400.0,25350.0,25350.0,24900.0,417.0
7,2024.04.05,25350.0,0.0,25000.0,25800.0,25000.0,128.0
8,2024.04.04,25350.0,600.0,26000.0,26000.0,25300.0,1081.0
9,2024.04.03,25950.0,400.0,26200.0,27000.0,25800.0,6382.0
10,2024.04.02,26350.0,400.0,26600.0,26600.0,26050.0,1241.0
11,2024.04.01,26750.0,100.0,26650.0,26800.0,26550.0,509.0
12,2024.03.29,26650.0,250.0,26400.0,27000.0,26250.0,1179.0
13,2024.03.28,26400.0,200.0,26550.0,26600.0,25900.0,188.0
14,2024.03.27,26600.0,100.0,26400.0,26600.0,26100.0,198.0
15,2024.03.26,26500.0,50.0,26400.0,26900.0,26150.0,930.0
16,2024.03.25,26450.0,450.0,26000.0,26550.0,25900.0,3113.0
17,2024.03.22,26000.0,200.0,25800.0,26000.0,25750.0,1859.0
18,2024.03.21,25800.0,100.0,25700.0,25850.0,25350.0,1232.0
19,2024.03.20,25700.0,350.0,25500.0,26500.0,24450.0,1435.0
20,2024.03.19,25350.0,850.0,24700.0,27850.0,24700.0,10398.0
21,2024.03.18,24500.0,150.0,24650.0,25050.0,24500.0,445.0
22,2024.03.15,24650.0,950.0,25600.0,25600.0,24450.0,2977.0
23,2024.03.14,25600.0,50.0,25650.0,25650.0,25350.0,310.0
24,2024.03.13,25650.0,500.0,26400.0,26400.0,25300.0,1202.0
25,2024.03.12,26150.0,150.0,26350.0,26350.0,25800.0,489.0
26,2024.03.11,26300.0,250.0,26400.0,26500.0,25550.0,457.0
27,2024.03.08,26550.0,450.0,26250.0,26750.0,25300.0,2372.0
