,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,20000.0,10.0,20050.0,20550.0,19860.0,103657.0
1,2024.04.16,19990.0,1110.0,21000.0,21300.0,19680.0,294699.0
2,2024.04.15,21100.0,100.0,20600.0,21200.0,20400.0,126346.0
3,2024.04.12,21000.0,450.0,20500.0,21150.0,20350.0,150470.0
4,2024.04.11,20550.0,250.0,20050.0,20700.0,19900.0,84614.0
5,2024.04.09,20300.0,200.0,20400.0,21000.0,20200.0,146146.0
6,2024.04.08,20500.0,0.0,20300.0,20750.0,20150.0,128783.0
7,2024.04.05,20500.0,1050.0,19380.0,20800.0,19300.0,276228.0
8,2024.04.04,19450.0,360.0,19300.0,20000.0,19150.0,188260.0
9,2024.04.03,19090.0,710.0,19780.0,19780.0,19090.0,207421.0
10,2024.04.02,19800.0,1050.0,20750.0,20850.0,19740.0,307908.0
11,2024.04.01,20850.0,50.0,20700.0,21250.0,20700.0,129582.0
12,2024.03.29,20900.0,1300.0,21750.0,22100.0,20650.0,391707.0
13,2024.03.28,22200.0,1250.0,21000.0,22400.0,20850.0,714850.0
14,2024.03.27,20950.0,300.0,20650.0,21300.0,20500.0,197720.0
15,2024.03.26,20650.0,50.0,20700.0,21100.0,20400.0,156590.0
16,2024.03.25,20700.0,400.0,21850.0,21950.0,20200.0,418181.0
17,2024.03.22,21100.0,250.0,20700.0,21500.0,20700.0,290811.0
18,2024.03.21,20850.0,300.0,20550.0,21200.0,20550.0,154505.0
19,2024.03.20,20550.0,100.0,20650.0,21100.0,20300.0,156075.0
20,2024.03.19,20650.0,50.0,20650.0,21700.0,20150.0,395227.0
21,2024.03.18,20600.0,0.0,20850.0,21550.0,20550.0,282970.0
22,2024.03.15,20600.0,350.0,20250.0,21400.0,20050.0,783586.0
23,2024.03.14,20250.0,50.0,20150.0,20600.0,19800.0,374776.0
24,2024.03.13,20300.0,600.0,20700.0,21100.0,19780.0,692974.0
25,2024.03.12,20900.0,2930.0,18100.0,21950.0,17990.0,3249524.0
26,2024.03.11,17970.0,80.0,17890.0,18030.0,17460.0,99187.0
27,2024.03.08,17890.0,20.0,17950.0,18190.0,17800.0,94514.0
28,2024.03.07,17910.0,10.0,17980.0,18430.0,17830.0,107587.0
29,2024.03.06,17900.0,120.0,18030.0,18150.0,17760.0,104023.0
30,2024.03.05,18020.0,860.0,18820.0,18880.0,17950.0,228364.0
31,2024.03.04,18880.0,30.0,18820.0,19360.0,18670.0,153115.0
32,2024.02.29,18910.0,240.0,19150.0,19330.0,18820.0,134783.0
33,2024.02.28,19150.0,370.0,18720.0,19220.0,18500.0,216800.0
34,2024.02.27,18780.0,520.0,19270.0,20850.0,18710.0,1051358.0
35,2024.02.26,19300.0,30.0,19230.0,19630.0,18860.0,205889.0
36,2024.02.23,19270.0,570.0,18700.0,19450.0,18400.0,274489.0
