,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2021.04.14,17900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021.04.13,17900.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2,2021.04.12,17900.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
3,2021.04.09,17900.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0
4,2021.04.08,17900.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
5,2021.04.07,17900.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
6,2021.04.06,17900.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0
7,2021.04.05,17900.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0
8,2021.04.02,17900.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0
9,2021.04.01,17900.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0
10,2021.03.31,17900.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0
11,2021.03.30,17900.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0
12,2021.03.29,17900.0,500.0,17350.0,17950.0,17300.0,69144.0,12.0,12.0,12.0,12.0,12.0
13,2021.03.26,17400.0,200.0,17250.0,17550.0,17200.0,42515.0,13.0,13.0,13.0,13.0,13.0
14,2021.03.25,17200.0,150.0,17050.0,17400.0,17050.0,47902.0,14.0,14.0,14.0,14.0,14.0
15,2021.03.24,17050.0,0.0,16900.0,17200.0,16900.0,61753.0,15.0,15.0,15.0,15.0,15.0
16,2021.03.23,17050.0,0.0,17100.0,17250.0,16700.0,64405.0,16.0,16.0,16.0,16.0,16.0
17,2021.03.22,17050.0,500.0,17400.0,18600.0,16800.0,457000.0,17.0,17.0,17.0,17.0,17.0
18,2021.03.19,16550.0,250.0,16250.0,16550.0,16250.0,43326.0,18.0,18.0,18.0,18.0,18.0
19,2021.03.18,16300.0,0.0,16350.0,16400.0,16250.0,19057.0,19.0,19.0,19.0,19.0,19.0
20,2021.03.17,16300.0,100.0,16250.0,16500.0,16200.0,61667.0,20.0,20.0,20.0,20.0,20.0
21,2021.03.16,16200.0,0.0,16250.0,16250.0,16100.0,46626.0,21.0,21.0,21.0,21.0,21.0
22,2021.03.15,16200.0,0.0,16250.0,16250.0,16150.0,20046.0,22.0,22.0,22.0,22.0,22.0
23,2021.03.12,16200.0,0.0,16250.0,16250.0,16100.0,28433.0,23.0,23.0,23.0,23.0,23.0
24,2021.03.11,16200.0,50.0,16150.0,16200.0,16000.0,15752.0,24.0,24.0,24.0,24.0,24.0
25,2021.03.10,16150.0,250.0,16200.0,16200.0,16000.0,16571.0,25.0,25.0,25.0,25.0,25.0
26,2021.03.09,15900.0,100.0,16000.0,16150.0,15900.0,13731.0,26.0,26.0,26.0,26.0,26.0
27,2021.03.08,16000.0,100.0,16100.0,16200.0,15950.0,10476.0,27.0,27.0,27.0,27.0,27.0
28,2021.03.05,16100.0,0.0,16100.0,16200.0,16000.0,9304.0,28.0,28.0,28.0,28.0,28.0
29,2021.03.04,16100.0,50.0,16100.0,16250.0,16000.0,20947.0,29.0,29.0,29.0,29.0,29.0
30,2021.03.03,16050.0,50.0,16000.0,16200.0,15950.0,11275.0,30.0,30.0,30.0,30.0,30.0
31,2021.03.02,16000.0,100.0,16200.0,16250.0,15900.0,22663.0,31.0,31.0,31.0,31.0,31.0
32,2021.02.26,16100.0,200.0,16150.0,16300.0,16100.0,22004.0,32.0,32.0,32.0,32.0,32.0
33,2021.02.25,16300.0,100.0,16300.0,16300.0,16150.0,11683.0,33.0,33.0,33.0,33.0,33.0
34,2021.02.24,16200.0,100.0,16350.0,16350.0,16100.0,25339.0,34.0,34.0,34.0,34.0,34.0
35,2021.02.23,16300.0,100.0,16400.0,16450.0,16200.0,42268.0,35.0,35.0,35.0,35.0,35.0
36,2021.02.22,16400.0,250.0,16200.0,16500.0,16100.0,126424.0,36.0,36.0,36.0,36.0,36.0
37,2021.02.19,16150.0,50.0,16200.0,16250.0,16000.0,11144.0,37.0,37.0,37.0,37.0,37.0
38,2021.02.18,16200.0,50.0,16250.0,16350.0,16150.0,43898.0,38.0,38.0,38.0,38.0,38.0
39,2021.02.17,16250.0,100.0,16150.0,16250.0,16100.0,39452.0,39.0,39.0,39.0,39.0,39.0
40,2021.02.16,16150.0,0.0,16150.0,16200.0,16000.0,8522.0,40.0,40.0,40.0,40.0,40.0
41,2021.02.15,16150.0,100.0,16100.0,16250.0,16000.0,26969.0,41.0,41.0,41.0,41.0,41.0
42,2021.02.10,16050.0,0.0,16050.0,16100.0,15950.0,13238.0,42.0,42.0,42.0,42.0,42.0
43,2021.02.09,16050.0,50.0,16000.0,16100.0,15950.0,9683.0,43.0,43.0,43.0,43.0,43.0
44,2021.02.08,16000.0,100.0,16000.0,16050.0,15900.0,13966.0,44.0,44.0,44.0,44.0,44.0
45,2021.02.05,15900.0,0.0,15950.0,16000.0,15850.0,8933.0,45.0,45.0,45.0,45.0,45.0
46,2021.02.04,15900.0,100.0,15800.0,16000.0,15750.0,22423.0,46.0,46.0,46.0,46.0,46.0
47,2021.02.03,15800.0,150.0,15950.0,15950.0,15700.0,34317.0,47.0,47.0,47.0,47.0,47.0
48,2021.02.02,15950.0,50.0,16050.0,16050.0,15750.0,10350.0,48.0,48.0,48.0,48.0,48.0
49,2021.02.01,15900.0,50.0,15900.0,16100.0,15800.0,8378.0,49.0,49.0,49.0,49.0,49.0
50,2021.01.29,15950.0,200.0,16200.0,16300.0,15700.0,30686.0,50.0,50.0,50.0,50.0,50.0
51,2021.01.28,16150.0,0.0,16100.0,16250.0,16050.0,30686.0,51.0,51.0,51.0,51.0,51.0
52,2021.01.27,16150.0,0.0,16300.0,16350.0,16050.0,27581.0,52.0,52.0,52.0,52.0,52.0
53,2021.01.26,16150.0,0.0,16150.0,16200.0,16100.0,16682.0,53.0,53.0,53.0,53.0,53.0
54,2021.01.25,16150.0,150.0,16000.0,16250.0,15950.0,36189.0,54.0,54.0,54.0,54.0,54.0
55,2021.01.22,16000.0,0.0,16050.0,16050.0,15950.0,13846.0,55.0,55.0,55.0,55.0,55.0
56,2021.01.21,16000.0,0.0,16050.0,16050.0,15900.0,8679.0,56.0,56.0,56.0,56.0,56.0
57,2021.01.20,16000.0,50.0,16000.0,16050.0,15850.0,18311.0,57.0,57.0,57.0,57.0,57.0
58,2021.01.19,15950.0,150.0,15800.0,16000.0,15800.0,14054.0,58.0,58.0,58.0,58.0,58.0
59,2021.01.18,15800.0,150.0,15950.0,16000.0,15800.0,12689.0,59.0,59.0,59.0,59.0,59.0
60,2021.01.15,15950.0,0.0,16000.0,16000.0,15900.0,11660.0,60.0,60.0,60.0,60.0,60.0
61,2021.01.14,15950.0,50.0,15850.0,16000.0,15800.0,17896.0,61.0,61.0,61.0,61.0,61.0
62,2021.01.13,15900.0,100.0,15800.0,16000.0,15800.0,9006.0,62.0,62.0,62.0,62.0,62.0
63,2021.01.12,15800.0,0.0,15800.0,16000.0,15800.0,20001.0,63.0,63.0,63.0,63.0,63.0
64,2021.01.11,15800.0,450.0,16300.0,16300.0,15800.0,42770.0,64.0,64.0,64.0,64.0,64.0
65,2021.01.08,16250.0,50.0,16300.0,16500.0,16150.0,79982.0,65.0,65.0,65.0,65.0,65.0
66,2021.01.07,16300.0,300.0,16050.0,16400.0,16050.0,47390.0,66.0,66.0,66.0,66.0,66.0
67,2021.01.06,16000.0,0.0,16050.0,16300.0,15950.0,61198.0,67.0,67.0,67.0,67.0,67.0
68,2021.01.05,16000.0,0.0,16050.0,16100.0,15850.0,16396.0,68.0,68.0,68.0,68.0,68.0
69,2021.01.04,16000.0,250.0,16250.0,16300.0,15950.0,36646.0,69.0,69.0,69.0,69.0,69.0
70,2020.12.30,16250.0,50.0,16300.0,16450.0,16200.0,18682.0,70.0,70.0,70.0,70.0,70.0
71,2020.12.29,16300.0,600.0,16500.0,16650.0,16250.0,35740.0,71.0,71.0,71.0,71.0,71.0
72,2020.12.28,16900.0,400.0,16700.0,17000.0,16450.0,61451.0,72.0,72.0,72.0,72.0,72.0
73,2020.12.24,16500.0,0.0,16500.0,16650.0,16400.0,44151.0,73.0,73.0,73.0,73.0,73.0
74,2020.12.23,16500.0,200.0,16650.0,16750.0,16400.0,39889.0,74.0,74.0,74.0,74.0,74.0
75,2020.12.22,16700.0,650.0,17250.0,17250.0,16500.0,113677.0,75.0,75.0,75.0,75.0,75.0
