,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2023.04.26,3505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2023.04.25,3505.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2,2023.04.24,3505.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3,2023.04.21,3505.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
4,2023.04.20,3505.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
5,2023.04.19,3505.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
6,2023.04.18,3505.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
7,2023.04.17,3505.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0
8,2023.04.14,3505.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0
9,2023.04.13,3505.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
10,2023.04.12,3505.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0
11,2023.04.11,3505.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0
12,2023.04.10,3505.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0
13,2023.04.07,3505.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0
14,2023.04.06,3505.0,30.0,3535.0,3665.0,3505.0,559978.0,14.0,14.0,14.0,14.0
15,2023.04.05,3535.0,85.0,3620.0,3620.0,3360.0,531926.0,15.0,15.0,15.0,15.0
16,2023.04.04,3620.0,80.0,3665.0,3770.0,3540.0,265605.0,16.0,16.0,16.0,16.0
17,2023.04.03,3700.0,55.0,3770.0,3830.0,3595.0,515246.0,17.0,17.0,17.0,17.0
18,2023.03.31,3755.0,260.0,3590.0,3900.0,3520.0,713526.0,18.0,18.0,18.0,18.0
19,2023.03.30,3495.0,185.0,3350.0,3500.0,3265.0,246494.0,19.0,19.0,19.0,19.0
20,2023.03.29,3310.0,140.0,3180.0,3495.0,3170.0,298426.0,20.0,20.0,20.0,20.0
21,2023.03.28,3170.0,200.0,3035.0,3180.0,3020.0,155460.0,21.0,21.0,21.0,21.0
22,2023.03.27,2970.0,165.0,3135.0,3195.0,2960.0,225452.0,22.0,22.0,22.0,22.0
23,2023.03.24,3135.0,25.0,3100.0,3210.0,3090.0,169874.0,23.0,23.0,23.0,23.0
24,2023.03.23,3110.0,170.0,3280.0,3295.0,3105.0,220326.0,24.0,24.0,24.0,24.0
25,2023.03.22,3280.0,10.0,3290.0,3370.0,3260.0,82205.0,25.0,25.0,25.0,25.0
26,2023.03.21,3290.0,10.0,3300.0,3370.0,3240.0,215992.0,26.0,26.0,26.0,26.0
27,2023.03.20,3300.0,175.0,3185.0,3300.0,3130.0,214678.0,27.0,27.0,27.0,27.0
28,2023.03.17,3125.0,55.0,3230.0,3300.0,3120.0,170871.0,28.0,28.0,28.0,28.0
29,2023.03.16,3180.0,155.0,3315.0,3315.0,3125.0,520548.0,29.0,29.0,29.0,29.0
30,2023.03.15,3335.0,350.0,3040.0,3350.0,3035.0,696333.0,30.0,30.0,30.0,30.0
31,2023.03.14,2985.0,315.0,3300.0,3345.0,2985.0,614402.0,31.0,31.0,31.0,31.0
32,2023.03.13,3300.0,120.0,3430.0,3430.0,3300.0,127306.0,32.0,32.0,32.0,32.0
33,2023.03.10,3420.0,40.0,3370.0,3500.0,3155.0,491520.0,33.0,33.0,33.0,33.0
34,2023.03.09,3380.0,385.0,3745.0,3745.0,3340.0,721912.0,34.0,34.0,34.0,34.0
35,2023.03.08,3765.0,85.0,3800.0,3860.0,3685.0,312159.0,35.0,35.0,35.0,35.0
36,2023.03.07,3850.0,35.0,3880.0,3880.0,3725.0,328342.0,36.0,36.0,36.0,36.0
37,2023.03.06,3885.0,90.0,3945.0,3970.0,3710.0,390064.0,37.0,37.0,37.0,37.0
38,2023.03.03,3975.0,30.0,3945.0,4010.0,3875.0,496360.0,38.0,38.0,38.0,38.0
39,2023.03.02,3945.0,175.0,3790.0,3945.0,3730.0,449674.0,39.0,39.0,39.0,39.0
40,2023.02.28,3770.0,235.0,3535.0,3770.0,3415.0,645125.0,40.0,40.0,40.0,40.0
41,2023.02.27,3535.0,50.0,3575.0,3660.0,3495.0,403857.0,41.0,41.0,41.0,41.0
42,2023.02.24,3585.0,280.0,3810.0,3850.0,3585.0,538954.0,42.0,42.0,42.0,42.0
43,2023.02.23,3865.0,10.0,3850.0,3930.0,3795.0,274705.0,43.0,43.0,43.0,43.0
44,2023.02.22,3855.0,15.0,3805.0,3920.0,3745.0,483178.0,44.0,44.0,44.0,44.0
45,2023.02.21,3870.0,140.0,3995.0,4165.0,3835.0,683789.0,45.0,45.0,45.0,45.0
46,2023.02.20,4010.0,265.0,3790.0,4085.0,3685.0,712935.0,46.0,46.0,46.0,46.0
47,2023.02.17,3745.0,340.0,3405.0,3750.0,3405.0,1253480.0,47.0,47.0,47.0,47.0
48,2023.02.16,3405.0,20.0,3425.0,3465.0,3325.0,322538.0,48.0,48.0,48.0,48.0
49,2023.02.15,3425.0,180.0,3245.0,3470.0,3240.0,547386.0,49.0,49.0,49.0,49.0
50,2023.02.14,3245.0,25.0,3220.0,3295.0,3150.0,168118.0,50.0,50.0,50.0,50.0
