,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,54500.0,100.0,54800.0,54800.0,54100.0,35.0
1,2024.04.16,54600.0,300.0,54900.0,54900.0,54000.0,645.0
2,2024.04.15,54900.0,300.0,54500.0,54900.0,54400.0,64.0
3,2024.04.12,54600.0,0.0,55000.0,55000.0,54600.0,119.0
4,2024.04.11,54600.0,100.0,54800.0,54800.0,54600.0,942.0
5,2024.04.09,54700.0,300.0,55000.0,55000.0,54700.0,252.0
6,2024.04.08,55000.0,100.0,55000.0,55000.0,54400.0,538.0
7,2024.04.05,54900.0,200.0,55000.0,55000.0,54700.0,61.0
8,2024.04.04,54700.0,100.0,55000.0,55000.0,54500.0,96.0
9,2024.04.03,54800.0,100.0,55000.0,55000.0,54500.0,130.0
10,2024.04.02,54700.0,100.0,54900.0,54900.0,54300.0,268.0
11,2024.04.01,54600.0,0.0,55100.0,55100.0,54500.0,303.0
12,2024.03.29,54600.0,400.0,55000.0,55000.0,54600.0,163.0
13,2024.03.28,55000.0,0.0,55000.0,55400.0,54000.0,224.0
14,2024.03.27,55000.0,100.0,55600.0,55600.0,54900.0,148.0
15,2024.03.26,55100.0,100.0,55000.0,55500.0,55000.0,333.0
16,2024.03.25,55000.0,100.0,55100.0,55100.0,54900.0,187.0
17,2024.03.22,55100.0,400.0,55000.0,55600.0,55000.0,90.0
18,2024.03.21,54700.0,0.0,54700.0,55200.0,54500.0,159.0
19,2024.03.20,54700.0,900.0,55200.0,55200.0,54700.0,183.0
20,2024.03.19,55600.0,1100.0,55000.0,55600.0,55000.0,1066.0
21,2024.03.18,54500.0,400.0,54500.0,56000.0,54400.0,207.0
22,2024.03.15,54900.0,100.0,55400.0,55400.0,54800.0,96.0
23,2024.03.14,55000.0,200.0,54800.0,55300.0,54400.0,28.0
24,2024.03.13,54800.0,300.0,55000.0,55000.0,54800.0,74.0
25,2024.03.12,54500.0,300.0,54900.0,54900.0,54200.0,33.0
26,2024.03.11,54200.0,900.0,55700.0,55700.0,53800.0,472.0
27,2024.03.08,55100.0,100.0,55100.0,55100.0,55000.0,50.0
28,2024.03.07,55000.0,100.0,55300.0,55300.0,54500.0,304.0
29,2024.03.06,54900.0,300.0,55300.0,55300.0,54200.0,294.0
30,2024.03.05,55200.0,0.0,55400.0,55400.0,55200.0,13.0
31,2024.03.04,55200.0,400.0,55700.0,55700.0,54900.0,104.0
32,2024.02.29,54800.0,300.0,54400.0,55700.0,54300.0,138.0
33,2024.02.28,54500.0,400.0,54000.0,54500.0,54000.0,846.0
34,2024.02.27,54100.0,300.0,54400.0,54400.0,54000.0,144.0
