,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.05.07,95800.0,"상승  2,300",94800.0,97300.0,94200.0,43306.0,,,,
1,2024.05.03,93500.0,하락  800,93500.0,94800.0,92900.0,33377.0,,,,
2,2024.05.02,94300.0,보합0,94000.0,95100.0,93000.0,24667.0,,,,
3,2024.04.30,94300.0,"하락  2,400",96100.0,96800.0,94200.0,38663.0,,,,
4,2024.04.29,96700.0,"상승  1,300",95400.0,98700.0,94400.0,47330.0,0.0,0.0,0.0,
5,2024.04.26,95400.0,상승  700,94400.0,96000.0,92400.0,57966.0,1.0,1.0,1.0,
6,2024.04.25,94700.0,"상승  1,600",94000.0,99200.0,92100.0,185965.0,2.0,2.0,2.0,
7,2024.04.24,93100.0,"상승  8,600",84400.0,98600.0,83300.0,245731.0,3.0,3.0,3.0,
8,2024.04.23,84500.0,"상승  1,300",83200.0,85000.0,82900.0,13100.0,4.0,4.0,4.0,
9,2024.04.22,83200.0,"상승  2,400",80800.0,83200.0,80800.0,15571.0,5.0,5.0,5.0,
10,2024.04.19,80800.0,"하락  1,800",82600.0,82600.0,79700.0,17051.0,6.0,6.0,6.0,
11,2024.04.18,82600.0,"상승  2,200",80500.0,83400.0,80400.0,14984.0,7.0,7.0,7.0,
12,2024.04.17,80400.0,800.0,79800.0,80700.0,79600.0,7127.0,8.0,8.0,8.0,0.0
13,2024.04.16,79600.0,2500.0,81300.0,81500.0,79400.0,29707.0,9.0,9.0,9.0,1.0
14,2024.04.15,82100.0,1100.0,82300.0,82900.0,81500.0,9178.0,10.0,10.0,10.0,2.0
15,2024.04.12,83200.0,500.0,82400.0,83500.0,82000.0,9096.0,11.0,11.0,11.0,3.0
16,2024.04.11,82700.0,900.0,81100.0,83400.0,81000.0,15800.0,12.0,12.0,12.0,4.0
17,2024.04.09,81800.0,100.0,81200.0,82200.0,81200.0,9664.0,13.0,13.0,13.0,5.0
18,2024.04.08,81900.0,700.0,82800.0,82800.0,81400.0,15069.0,14.0,14.0,14.0,6.0
19,2024.04.05,82600.0,900.0,82900.0,83400.0,82400.0,16202.0,15.0,15.0,15.0,7.0
