,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2023.01.13,452.0,31.0,370.0,452.0,355.0,2393509.0,0.0,0.0,0.0,0.0
1,2023.01.12,421.0,11.0,400.0,477.0,352.0,2619943.0,1.0,1.0,1.0,1.0
2,2023.01.11,410.0,27.0,332.0,431.0,332.0,2598234.0,2.0,2.0,2.0,2.0
3,2023.01.10,437.0,183.0,579.0,579.0,437.0,2288784.0,3.0,3.0,3.0,3.0
4,2023.01.09,620.0,38.0,710.0,730.0,596.0,2224932.0,4.0,4.0,4.0,4.0
5,2023.01.06,658.0,2092.0,310.0,680.0,310.0,4875350.0,5.0,5.0,5.0,5.0
6,2023.01.05,2750.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
7,2023.01.04,2750.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0
8,2023.01.03,2750.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0
9,2023.01.02,2750.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
10,2022.12.29,2750.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0
11,2022.12.28,2750.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0
12,2022.12.27,2750.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0
13,2022.12.26,2750.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0
14,2022.12.23,2750.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0
15,2022.12.22,2750.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0
16,2022.12.21,2750.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0
17,2022.12.20,2750.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0
18,2022.12.19,2750.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0
19,2022.12.16,2750.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0
20,2022.12.15,2750.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
21,2022.12.14,2750.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0
22,2022.12.13,2750.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0
23,2022.12.12,2750.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0
24,2022.12.09,2750.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0
25,2022.12.08,2750.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0
26,2022.12.07,2750.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0
27,2022.12.06,2750.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0
28,2022.12.05,2750.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0
29,2022.12.02,2750.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0
30,2022.12.01,2750.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0
31,2022.11.30,2750.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0
32,2022.11.29,2750.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,32.0
