,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,6550.0,160.0,6370.0,6630.0,6370.0,76647.0
1,2024.04.16,6390.0,310.0,6700.0,6700.0,6390.0,142402.0
2,2024.04.15,6700.0,150.0,6760.0,6760.0,6580.0,74792.0
3,2024.04.12,6850.0,90.0,6770.0,6980.0,6750.0,59540.0
4,2024.04.11,6760.0,100.0,6780.0,6870.0,6650.0,72559.0
5,2024.04.09,6860.0,10.0,6870.0,7090.0,6860.0,122454.0
6,2024.04.08,6870.0,250.0,7190.0,7190.0,6870.0,134871.0
7,2024.04.05,7120.0,120.0,7120.0,7200.0,7030.0,138111.0
8,2024.04.04,7240.0,130.0,7100.0,7290.0,7070.0,124463.0
9,2024.04.03,7110.0,110.0,7150.0,7300.0,7100.0,174065.0
10,2024.04.02,7220.0,260.0,7540.0,7890.0,7220.0,654582.0
11,2024.04.01,7480.0,90.0,7460.0,7640.0,7350.0,417656.0
12,2024.03.29,7390.0,220.0,7180.0,7480.0,7050.0,361449.0
13,2024.03.28,7170.0,50.0,7230.0,7320.0,7130.0,144470.0
14,2024.03.27,7220.0,110.0,7340.0,7390.0,7190.0,144787.0
15,2024.03.26,7330.0,90.0,7140.0,7370.0,7140.0,155526.0
16,2024.03.25,7240.0,30.0,7160.0,7360.0,7130.0,160069.0
17,2024.03.22,7210.0,240.0,7500.0,7520.0,7200.0,280885.0
18,2024.03.21,7450.0,140.0,7320.0,7590.0,7150.0,467931.0
19,2024.03.20,7310.0,370.0,7700.0,8250.0,7270.0,978886.0
20,2024.03.19,7680.0,80.0,7790.0,7940.0,7570.0,359525.0
21,2024.03.18,7760.0,340.0,8000.0,8150.0,7630.0,592715.0
22,2024.03.15,8100.0,580.0,7500.0,8150.0,7350.0,1613558.0
23,2024.03.14,7520.0,310.0,7840.0,7930.0,7400.0,413225.0
24,2024.03.13,7830.0,150.0,7830.0,8370.0,7670.0,1256534.0
25,2024.03.12,7680.0,50.0,7850.0,8250.0,7560.0,1317818.0
26,2024.03.11,7730.0,70.0,7600.0,8030.0,7490.0,1185467.0
27,2024.03.08,7800.0,470.0,7330.0,8440.0,7230.0,3684153.0
28,2024.03.07,7330.0,600.0,6740.0,7670.0,6630.0,2229951.0
29,2024.03.06,6730.0,30.0,6740.0,6860.0,6610.0,92886.0
30,2024.03.05,6760.0,170.0,6910.0,6980.0,6750.0,163092.0
31,2024.03.04,6930.0,130.0,7060.0,7120.0,6910.0,149944.0
32,2024.02.29,7060.0,50.0,7110.0,7170.0,7020.0,106426.0
33,2024.02.28,7110.0,310.0,7190.0,7310.0,7070.0,284846.0
34,2024.02.27,7420.0,340.0,7080.0,7630.0,6700.0,1150762.0
35,2024.02.26,7080.0,90.0,7170.0,7330.0,6990.0,244508.0
36,2024.02.23,7170.0,160.0,7350.0,7370.0,7100.0,167577.0
37,2024.02.22,7330.0,340.0,7010.0,7550.0,7000.0,575710.0
38,2024.02.21,6990.0,150.0,7100.0,7190.0,6930.0,201834.0
39,2024.02.20,7140.0,50.0,7140.0,7750.0,7100.0,1780577.0
40,2024.02.19,7090.0,100.0,6950.0,7150.0,6900.0,149014.0
41,2024.02.16,6990.0,120.0,7130.0,7130.0,6980.0,127771.0
42,2024.02.15,7110.0,170.0,6870.0,7270.0,6720.0,448387.0
43,2024.02.14,6940.0,0.0,6700.0,6960.0,6700.0,124291.0
44,2024.02.13,6940.0,180.0,6800.0,7000.0,6770.0,99971.0
45,2024.02.08,6760.0,130.0,6720.0,6930.0,6680.0,111671.0
46,2024.02.07,6630.0,80.0,6520.0,6770.0,6470.0,109968.0
47,2024.02.06,6550.0,190.0,6740.0,6740.0,6490.0,170902.0
48,2024.02.05,6740.0,130.0,6970.0,6970.0,6650.0,127151.0
49,2024.02.02,6870.0,170.0,6750.0,7030.0,6700.0,186882.0
50,2024.02.01,6700.0,230.0,6780.0,6910.0,6610.0,272389.0
51,2024.01.31,6930.0,310.0,7150.0,7240.0,6920.0,229255.0
52,2024.01.30,7240.0,60.0,7160.0,7330.0,7000.0,366906.0
53,2024.01.29,7180.0,540.0,7700.0,7730.0,7150.0,593572.0
54,2024.01.26,7720.0,430.0,7850.0,8020.0,7570.0,808615.0
55,2024.01.25,8150.0,530.0,7950.0,8460.0,7600.0,2949754.0
56,2024.01.24,7620.0,380.0,7860.0,7890.0,7500.0,1160433.0
57,2024.01.23,8000.0,670.0,7330.0,9100.0,7220.0,8983508.0
58,2024.01.22,7330.0,220.0,7230.0,7790.0,7180.0,857201.0
59,2024.01.19,7110.0,170.0,7300.0,7420.0,6990.0,526242.0
60,2024.01.18,7280.0,260.0,7100.0,7510.0,6960.0,532186.0
61,2024.01.17,7020.0,240.0,7350.0,7390.0,7010.0,376817.0
62,2024.01.16,7260.0,150.0,7110.0,7290.0,7010.0,339236.0
63,2024.01.15,7110.0,10.0,7010.0,7240.0,6900.0,277937.0
64,2024.01.12,7100.0,130.0,7200.0,7270.0,7010.0,376622.0
65,2024.01.11,7230.0,180.0,7340.0,7480.0,7180.0,548997.0
66,2024.01.10,7410.0,720.0,7820.0,7950.0,7310.0,1994544.0
67,2024.01.09,8130.0,1300.0,6890.0,8870.0,6650.0,8545501.0
68,2024.01.08,6830.0,110.0,6780.0,7130.0,6730.0,743541.0
69,2024.01.05,6720.0,550.0,6190.0,7430.0,6140.0,3461860.0
70,2024.01.04,6170.0,170.0,6320.0,6360.0,6150.0,111234.0
71,2024.01.03,6340.0,90.0,6320.0,6450.0,6300.0,73652.0
72,2024.01.02,6430.0,160.0,6270.0,6450.0,6270.0,89008.0
73,2023.12.28,6270.0,0.0,6270.0,6480.0,6170.0,130330.0
74,2023.12.27,6270.0,70.0,6200.0,6330.0,6160.0,66606.0
75,2023.12.26,6200.0,150.0,6360.0,6370.0,6050.0,135469.0
76,2023.12.22,6350.0,70.0,6420.0,6530.0,6340.0,148534.0
77,2023.12.21,6420.0,130.0,6550.0,6590.0,6400.0,135382.0
78,2023.12.20,6550.0,270.0,6820.0,6850.0,6430.0,446824.0
79,2023.12.19,6820.0,250.0,7100.0,7140.0,6800.0,317093.0
80,2023.12.18,7070.0,790.0,8150.0,8190.0,6710.0,644035.0
81,2023.12.15,7860.0,40.0,7970.0,8100.0,7700.0,214774.0
