,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,13980.0,10.0,13970.0,14130.0,13970.0,55425.0
1,2024.04.16,13990.0,90.0,14010.0,14150.0,13950.0,70383.0
2,2024.04.15,14080.0,80.0,14000.0,14110.0,13830.0,102522.0
3,2024.04.12,14160.0,320.0,14530.0,14530.0,14150.0,67987.0
4,2024.04.11,14480.0,40.0,14480.0,14480.0,14300.0,67217.0
5,2024.04.09,14520.0,130.0,14650.0,14730.0,14490.0,52628.0
6,2024.04.08,14650.0,0.0,14690.0,14700.0,14620.0,42558.0
7,2024.04.05,14650.0,80.0,14540.0,14700.0,14450.0,72489.0
8,2024.04.04,14570.0,290.0,14280.0,14640.0,14280.0,106656.0
9,2024.04.03,14280.0,20.0,14260.0,14300.0,14220.0,54687.0
10,2024.04.02,14260.0,60.0,14380.0,14380.0,14200.0,46335.0
11,2024.04.01,14320.0,200.0,14520.0,14540.0,14250.0,98015.0
12,2024.03.29,14520.0,110.0,14600.0,14650.0,14520.0,59586.0
13,2024.03.28,14630.0,80.0,14710.0,14740.0,14590.0,103906.0
14,2024.03.27,14710.0,270.0,14890.0,14890.0,14570.0,225318.0
15,2024.03.26,14980.0,150.0,15130.0,15210.0,14980.0,152440.0
16,2024.03.25,15130.0,1160.0,14850.0,15200.0,14820.0,404220.0
17,2024.03.22,16290.0,190.0,16150.0,16350.0,16140.0,402232.0
18,2024.03.21,16100.0,130.0,16030.0,16160.0,16030.0,208116.0
19,2024.03.20,15970.0,10.0,15960.0,16130.0,15960.0,149403.0
20,2024.03.19,15960.0,170.0,16130.0,16130.0,15810.0,228472.0
21,2024.03.18,16130.0,310.0,16400.0,16460.0,16090.0,157829.0
22,2024.03.15,16440.0,150.0,16310.0,16450.0,16300.0,150039.0
23,2024.03.14,16290.0,360.0,15970.0,16350.0,15950.0,199713.0
24,2024.03.13,15930.0,200.0,15730.0,15970.0,15720.0,172124.0
25,2024.03.12,15730.0,30.0,15680.0,15780.0,15670.0,101067.0
26,2024.03.11,15700.0,100.0,15850.0,15850.0,15700.0,137028.0
27,2024.03.08,15800.0,10.0,15850.0,15860.0,15740.0,76732.0
28,2024.03.07,15810.0,10.0,15830.0,15870.0,15770.0,70390.0
29,2024.03.06,15800.0,100.0,15700.0,15850.0,15620.0,105807.0
30,2024.03.05,15700.0,420.0,15390.0,15780.0,15370.0,206340.0
31,2024.03.04,15280.0,320.0,14970.0,15290.0,14950.0,107904.0
32,2024.02.29,14960.0,240.0,14700.0,15000.0,14690.0,112244.0
33,2024.02.28,14720.0,60.0,14650.0,14800.0,14570.0,53544.0
34,2024.02.27,14660.0,90.0,14760.0,14780.0,14530.0,68044.0
35,2024.02.26,14750.0,200.0,14910.0,14950.0,14700.0,106911.0
36,2024.02.23,14950.0,120.0,14870.0,14980.0,14850.0,114677.0
37,2024.02.22,14830.0,40.0,14870.0,14890.0,14820.0,36401.0
38,2024.02.21,14870.0,80.0,14880.0,14880.0,14750.0,112884.0
39,2024.02.20,14790.0,0.0,14790.0,14840.0,14700.0,109513.0
40,2024.02.19,14790.0,150.0,14700.0,14800.0,14650.0,134484.0
41,2024.02.16,14640.0,150.0,14490.0,14670.0,14490.0,89790.0
42,2024.02.15,14490.0,210.0,14730.0,14740.0,14420.0,101460.0
43,2024.02.14,14700.0,100.0,14790.0,14790.0,14690.0,55790.0
44,2024.02.13,14800.0,180.0,14650.0,14800.0,14650.0,121599.0
45,2024.02.08,14620.0,80.0,14540.0,14750.0,14500.0,99112.0
46,2024.02.07,14540.0,100.0,14440.0,14540.0,14390.0,95197.0
47,2024.02.06,14440.0,30.0,14410.0,14500.0,14310.0,72982.0
48,2024.02.05,14410.0,60.0,14350.0,14440.0,14100.0,110528.0
49,2024.02.02,14350.0,40.0,14420.0,14430.0,14080.0,151122.0
50,2024.02.01,14390.0,310.0,14080.0,14390.0,14000.0,186199.0
51,2024.01.31,14080.0,10.0,14170.0,14170.0,13960.0,63221.0
52,2024.01.30,14070.0,110.0,13960.0,14150.0,13960.0,109948.0
53,2024.01.29,13960.0,150.0,13810.0,13970.0,13810.0,106688.0
54,2024.01.26,13810.0,130.0,13700.0,13870.0,13700.0,104262.0
55,2024.01.25,13680.0,60.0,13640.0,13690.0,13610.0,32824.0
56,2024.01.24,13620.0,40.0,13590.0,13630.0,13550.0,48946.0
57,2024.01.23,13580.0,40.0,13590.0,13590.0,13540.0,21627.0
58,2024.01.22,13540.0,30.0,13520.0,13570.0,13500.0,26672.0
59,2024.01.19,13570.0,40.0,13530.0,13590.0,13510.0,22240.0
60,2024.01.18,13530.0,40.0,13490.0,13540.0,13450.0,24115.0
61,2024.01.17,13490.0,80.0,13520.0,13570.0,13440.0,38156.0
62,2024.01.16,13570.0,20.0,13520.0,13600.0,13520.0,14718.0
63,2024.01.15,13550.0,0.0,13560.0,13610.0,13530.0,20322.0
64,2024.01.12,13550.0,80.0,13630.0,13650.0,13550.0,21357.0
65,2024.01.11,13630.0,80.0,13550.0,13640.0,13540.0,21476.0
66,2024.01.10,13550.0,10.0,13520.0,13580.0,13520.0,19626.0
67,2024.01.09,13540.0,30.0,13520.0,13570.0,13510.0,14920.0
68,2024.01.08,13510.0,50.0,13470.0,13510.0,13450.0,29012.0
69,2024.01.05,13460.0,30.0,13430.0,13470.0,13420.0,26815.0
70,2024.01.04,13430.0,90.0,13520.0,13530.0,13400.0,60646.0
71,2024.01.03,13520.0,70.0,13570.0,13600.0,13490.0,75973.0
72,2024.01.02,13590.0,40.0,13630.0,13630.0,13560.0,94948.0
73,2023.12.28,13630.0,20.0,13610.0,13700.0,13580.0,76786.0
74,2023.12.27,13650.0,0.0,13650.0,13660.0,13580.0,86637.0
75,2023.12.26,13650.0,30.0,13670.0,13700.0,13580.0,181258.0
76,2023.12.22,13680.0,20.0,13700.0,13700.0,13640.0,83275.0
77,2023.12.21,13660.0,20.0,13680.0,13680.0,13640.0,39391.0
78,2023.12.20,13680.0,20.0,13660.0,13690.0,13630.0,58006.0
79,2023.12.19,13660.0,50.0,13650.0,13720.0,13620.0,46352.0
