,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2023.07.13,6700.0,5450.0,8520.0,8520.0,6700.0,51253.0,0.0,0.0,0.0
1,2023.07.12,12150.0,1650.0,23550.0,23550.0,11190.0,97650.0,1.0,1.0,1.0
2,2023.07.11,13800.0,2200.0,11820.0,13800.0,11350.0,74512.0,2.0,2.0,2.0
3,2023.07.10,11600.0,7300.0,15300.0,15300.0,11050.0,41820.0,3.0,3.0,3.0
4,2023.07.07,18900.0,7450.0,16650.0,27100.0,16650.0,88125.0,4.0,4.0,4.0
5,2023.07.06,11450.0,12300.0,16000.0,16000.0,11000.0,48369.0,5.0,5.0,5.0
6,2023.07.05,23750.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
7,2023.07.04,23750.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0
8,2023.07.03,23750.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0
9,2023.06.30,23750.0,2250.0,25200.0,25200.0,23750.0,7989.0,9.0,9.0,9.0
10,2023.06.29,26000.0,800.0,25400.0,29450.0,25400.0,12853.0,10.0,10.0,10.0
11,2023.06.28,25200.0,1650.0,27600.0,27600.0,25000.0,5448.0,11.0,11.0,11.0
12,2023.06.27,26850.0,2250.0,28300.0,28300.0,26300.0,8824.0,12.0,12.0,12.0
13,2023.06.26,29100.0,2350.0,30300.0,31450.0,29000.0,5846.0,13.0,13.0,13.0
14,2023.06.23,31450.0,3550.0,31400.0,32650.0,28750.0,17117.0,14.0,14.0,14.0
15,2023.06.22,35000.0,2700.0,40200.0,44400.0,35000.0,40144.0,15.0,15.0,15.0
16,2023.06.21,37700.0,8700.0,28750.0,37700.0,26350.0,21273.0,16.0,16.0,16.0
17,2023.06.20,29000.0,3900.0,32100.0,32100.0,29000.0,10282.0,17.0,17.0,17.0
18,2023.06.19,32900.0,2850.0,35550.0,35550.0,32900.0,5945.0,18.0,18.0,18.0
19,2023.06.16,35750.0,2000.0,37700.0,37700.0,35500.0,3740.0,19.0,19.0,19.0
20,2023.06.15,37750.0,1750.0,39400.0,39400.0,37750.0,1508.0,20.0,20.0,20.0
21,2023.06.14,39500.0,1300.0,40800.0,40800.0,39500.0,1730.0,21.0,21.0,21.0
22,2023.06.13,40800.0,700.0,43000.0,43000.0,40800.0,1847.0,22.0,22.0,22.0
23,2023.06.12,41500.0,1300.0,40200.0,44000.0,40200.0,3339.0,23.0,23.0,23.0
24,2023.06.09,40200.0,450.0,39500.0,42150.0,39500.0,4937.0,24.0,24.0,24.0
25,2023.06.08,39750.0,2000.0,41000.0,41000.0,39750.0,2935.0,25.0,25.0,25.0
26,2023.06.07,41750.0,3550.0,44000.0,44000.0,41750.0,3060.0,26.0,26.0,26.0
27,2023.06.05,45300.0,1500.0,46450.0,46450.0,45000.0,1456.0,27.0,27.0,27.0
28,2023.06.02,46800.0,3200.0,49400.0,49950.0,46550.0,2926.0,28.0,28.0,28.0
29,2023.06.01,50000.0,300.0,50400.0,50400.0,49800.0,86.0,29.0,29.0,29.0
30,2023.05.31,50300.0,300.0,51000.0,51000.0,50000.0,113.0,30.0,30.0,30.0
31,2023.05.30,50000.0,300.0,51700.0,51700.0,50000.0,270.0,31.0,31.0,31.0
32,2023.05.26,50300.0,400.0,51000.0,51800.0,50300.0,576.0,32.0,32.0,32.0
33,2023.05.25,50700.0,600.0,50000.0,50700.0,50000.0,652.0,33.0,33.0,33.0
34,2023.05.24,50100.0,300.0,50700.0,50700.0,50000.0,294.0,34.0,34.0,34.0
35,2023.05.23,50400.0,500.0,50500.0,50600.0,50400.0,809.0,35.0,35.0,35.0
36,2023.05.22,50900.0,400.0,51300.0,51300.0,50900.0,325.0,36.0,36.0,36.0
37,2023.05.19,51300.0,800.0,51000.0,51500.0,49650.0,280.0,37.0,37.0,37.0
38,2023.05.18,50500.0,600.0,51100.0,52000.0,50400.0,407.0,38.0,38.0,38.0
39,2023.05.17,51100.0,200.0,51400.0,51400.0,51100.0,90.0,39.0,39.0,39.0
40,2023.05.16,50900.0,200.0,50700.0,51100.0,50700.0,442.0,40.0,40.0,40.0
41,2023.05.15,51100.0,900.0,52500.0,52500.0,51100.0,135.0,41.0,41.0,41.0
42,2023.05.12,52000.0,400.0,52200.0,52200.0,51700.0,57.0,42.0,42.0,42.0
43,2023.05.11,52400.0,900.0,53300.0,53300.0,51600.0,767.0,43.0,43.0,43.0
44,2023.05.10,53300.0,0.0,53700.0,53700.0,52400.0,128.0,44.0,44.0,44.0
45,2023.05.09,53300.0,100.0,53400.0,53400.0,53000.0,95.0,45.0,45.0,45.0
46,2023.05.08,53400.0,500.0,53000.0,53500.0,53000.0,125.0,46.0,46.0,46.0
47,2023.05.04,52900.0,0.0,52100.0,53600.0,52100.0,96.0,47.0,47.0,47.0
48,2023.05.03,52900.0,1100.0,53900.0,53900.0,52900.0,156.0,48.0,48.0,48.0
49,2023.05.02,54000.0,900.0,53500.0,54100.0,53000.0,167.0,49.0,49.0,49.0
50,2023.04.28,53100.0,400.0,54400.0,54400.0,52900.0,333.0,50.0,50.0,50.0
51,2023.04.27,52700.0,100.0,53500.0,53500.0,52000.0,352.0,51.0,51.0,51.0
52,2023.04.26,52800.0,400.0,52100.0,53200.0,52000.0,404.0,52.0,52.0,52.0
53,2023.04.25,53200.0,600.0,54500.0,54500.0,53200.0,148.0,53.0,53.0,53.0
54,2023.04.24,53800.0,100.0,53700.0,53900.0,53700.0,166.0,54.0,54.0,54.0
55,2023.04.21,53900.0,300.0,53600.0,54700.0,51600.0,346.0,55.0,55.0,55.0
56,2023.04.20,53600.0,1300.0,54900.0,55000.0,53500.0,454.0,56.0,56.0,56.0
57,2023.04.19,54900.0,100.0,54900.0,55000.0,54600.0,346.0,57.0,57.0,57.0
58,2023.04.18,54800.0,0.0,55800.0,55800.0,53800.0,1227.0,58.0,58.0,58.0
59,2023.04.17,54800.0,1000.0,52700.0,55600.0,52700.0,567.0,59.0,59.0,59.0
60,2023.04.14,55800.0,200.0,55900.0,56000.0,55400.0,514.0,60.0,60.0,60.0
61,2023.04.13,56000.0,1400.0,55200.0,56300.0,55200.0,992.0,61.0,61.0,61.0
62,2023.04.12,57400.0,400.0,57500.0,57500.0,56200.0,588.0,62.0,62.0,62.0
63,2023.04.11,57000.0,800.0,56300.0,57000.0,54500.0,1178.0,63.0,63.0,63.0
64,2023.04.10,56200.0,2800.0,59000.0,59000.0,55200.0,1563.0,64.0,64.0,64.0
65,2023.04.07,59000.0,600.0,56600.0,59000.0,55400.0,2621.0,65.0,65.0,65.0
66,2023.04.06,58400.0,4900.0,52900.0,66000.0,52900.0,8589.0,66.0,66.0,66.0
67,2023.04.05,53500.0,300.0,52800.0,54000.0,52700.0,858.0,67.0,67.0,67.0
68,2023.04.04,53800.0,1800.0,52000.0,54000.0,52000.0,1685.0,68.0,68.0,68.0
69,2023.04.03,52000.0,900.0,51200.0,53400.0,51200.0,1233.0,69.0,69.0,69.0
70,2023.03.31,51100.0,0.0,52500.0,55000.0,50800.0,2619.0,70.0,70.0,70.0
71,2023.03.30,51100.0,600.0,50500.0,53000.0,50500.0,1236.0,71.0,71.0,71.0
72,2023.03.29,50500.0,100.0,50300.0,50500.0,49800.0,277.0,72.0,72.0,72.0
73,2023.03.28,50400.0,100.0,49750.0,50400.0,49750.0,197.0,73.0,73.0,73.0
74,2023.03.27,50300.0,100.0,49800.0,50300.0,49200.0,444.0,74.0,74.0,74.0
75,2023.03.24,50200.0,550.0,49700.0,50300.0,49700.0,372.0,75.0,75.0,75.0
76,2023.03.23,49650.0,950.0,49800.0,49900.0,49550.0,1240.0,76.0,76.0,76.0
