,날짜,종가,전일비,시가,고가,저가,거래량
0,2022.12.14,5380.0,0.0,0.0,0.0,0.0,0.0
1,2022.12.13,5380.0,0.0,0.0,0.0,0.0,0.0
2,2022.12.12,5380.0,0.0,0.0,0.0,0.0,0.0
3,2022.12.09,5380.0,0.0,0.0,0.0,0.0,0.0
4,2022.12.08,5380.0,0.0,0.0,0.0,0.0,0.0
5,2022.12.07,5380.0,0.0,0.0,0.0,0.0,0.0
6,2022.12.06,5380.0,0.0,0.0,0.0,0.0,0.0
7,2022.12.05,5380.0,0.0,0.0,0.0,0.0,0.0
8,2022.12.02,5380.0,0.0,0.0,0.0,0.0,0.0
9,2022.12.01,5380.0,0.0,0.0,0.0,0.0,0.0
10,2022.11.30,5380.0,0.0,0.0,0.0,0.0,0.0
11,2022.11.29,5380.0,0.0,0.0,0.0,0.0,0.0
12,2022.11.28,5380.0,0.0,0.0,0.0,0.0,0.0
13,2022.11.25,5380.0,20.0,5280.0,5470.0,5230.0,366468.0
14,2022.11.24,5400.0,60.0,5510.0,5550.0,5400.0,123992.0
15,2022.11.23,5460.0,50.0,5410.0,5540.0,5330.0,136194.0
16,2022.11.22,5410.0,90.0,5320.0,5450.0,5320.0,67025.0
17,2022.11.21,5320.0,40.0,5370.0,5410.0,5260.0,104098.0
18,2022.11.18,5360.0,10.0,5400.0,5500.0,5330.0,111797.0
19,2022.11.17,5350.0,90.0,5390.0,5880.0,5290.0,599062.0
20,2022.11.16,5440.0,90.0,5480.0,5550.0,5410.0,68066.0
21,2022.11.15,5530.0,130.0,5400.0,5530.0,5360.0,97421.0
22,2022.11.14,5400.0,110.0,5450.0,5520.0,5370.0,85458.0
23,2022.11.11,5510.0,260.0,5370.0,5520.0,5320.0,180708.0
24,2022.11.10,5250.0,190.0,5400.0,5410.0,5250.0,110775.0
25,2022.11.09,5440.0,0.0,5400.0,5500.0,5390.0,94284.0
26,2022.11.08,5440.0,140.0,5320.0,5450.0,5270.0,101773.0
27,2022.11.07,5300.0,130.0,5180.0,5310.0,5160.0,126528.0
28,2022.11.04,5170.0,0.0,5170.0,5230.0,5140.0,58050.0
29,2022.11.03,5170.0,70.0,5150.0,5210.0,5080.0,55143.0
30,2022.11.02,5240.0,50.0,5190.0,5310.0,5120.0,68883.0
31,2022.11.01,5190.0,40.0,5150.0,5220.0,5100.0,53502.0
