,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,43400.0,50.0,43500.0,44350.0,43050.0,3872.0
1,2024.04.16,43350.0,850.0,44200.0,44450.0,43050.0,1622.0
2,2024.04.15,44200.0,150.0,44100.0,44750.0,43500.0,2342.0
3,2024.04.12,44350.0,100.0,44750.0,44750.0,44000.0,1557.0
4,2024.04.11,44250.0,500.0,44500.0,44700.0,44050.0,1349.0
5,2024.04.09,44750.0,0.0,44800.0,44900.0,44750.0,697.0
6,2024.04.08,44750.0,450.0,45200.0,45200.0,44750.0,701.0
7,2024.04.05,45200.0,500.0,45500.0,45650.0,45050.0,1776.0
8,2024.04.04,45700.0,150.0,46000.0,46050.0,45000.0,2177.0
9,2024.04.03,45850.0,200.0,46050.0,46350.0,45500.0,795.0
10,2024.04.02,46050.0,350.0,46700.0,46700.0,45950.0,829.0
11,2024.04.01,46400.0,600.0,46150.0,46700.0,45800.0,2322.0
12,2024.03.29,45800.0,50.0,45600.0,46000.0,45600.0,670.0
13,2024.03.28,45750.0,450.0,45800.0,46100.0,45300.0,1367.0
14,2024.03.27,45300.0,150.0,45150.0,46150.0,45150.0,2001.0
15,2024.03.26,45150.0,500.0,44550.0,45200.0,44550.0,1786.0
16,2024.03.25,44650.0,150.0,44800.0,45100.0,44550.0,1371.0
17,2024.03.22,44800.0,200.0,44550.0,44950.0,44550.0,1055.0
18,2024.03.21,44600.0,50.0,44950.0,44950.0,44150.0,1739.0
19,2024.03.20,44650.0,150.0,44400.0,45000.0,44400.0,615.0
20,2024.03.19,44800.0,100.0,45350.0,45350.0,44750.0,323.0
21,2024.03.18,44900.0,100.0,44800.0,45350.0,44350.0,1476.0
22,2024.03.15,44800.0,200.0,44600.0,44950.0,43850.0,871.0
23,2024.03.14,44600.0,150.0,44950.0,45000.0,44500.0,1361.0
24,2024.03.13,44750.0,150.0,45050.0,45500.0,44650.0,2211.0
25,2024.03.12,44900.0,400.0,45650.0,45800.0,43300.0,2917.0
26,2024.03.11,45300.0,50.0,46450.0,46450.0,45150.0,537.0
27,2024.03.08,45250.0,50.0,45300.0,45350.0,45150.0,1314.0
28,2024.03.07,45300.0,700.0,46050.0,46050.0,45150.0,1239.0
29,2024.03.06,46000.0,100.0,46100.0,46150.0,45900.0,851.0
30,2024.03.05,46100.0,150.0,46250.0,46400.0,46100.0,1720.0
31,2024.03.04,46250.0,50.0,46400.0,46550.0,45800.0,1603.0
32,2024.02.29,46300.0,100.0,46150.0,46650.0,46150.0,698.0
33,2024.02.28,46200.0,150.0,46200.0,46650.0,46050.0,3046.0
34,2024.02.27,46050.0,300.0,46500.0,46750.0,46000.0,1052.0
35,2024.02.26,46350.0,100.0,46450.0,46750.0,46250.0,487.0
36,2024.02.23,46450.0,0.0,46200.0,46950.0,46200.0,1961.0
37,2024.02.22,46450.0,50.0,46450.0,47000.0,46300.0,1172.0
38,2024.02.21,46400.0,50.0,46600.0,46600.0,46400.0,587.0
39,2024.02.20,46350.0,500.0,46850.0,46850.0,45900.0,1054.0
40,2024.02.19,46850.0,250.0,46600.0,47050.0,46200.0,1352.0
41,2024.02.16,46600.0,300.0,46950.0,46950.0,46250.0,1027.0
42,2024.02.15,46300.0,500.0,46150.0,46550.0,45950.0,823.0
43,2024.02.14,45800.0,500.0,45650.0,47000.0,45650.0,1736.0
44,2024.02.13,46300.0,100.0,46400.0,46550.0,46250.0,914.0
45,2024.02.08,46400.0,100.0,46450.0,46650.0,46200.0,963.0
46,2024.02.07,46300.0,300.0,46250.0,46950.0,45800.0,1131.0
47,2024.02.06,46000.0,400.0,45800.0,46450.0,45600.0,3117.0
48,2024.02.05,45600.0,1250.0,47000.0,49500.0,44700.0,17121.0
49,2024.02.02,46850.0,500.0,46650.0,46850.0,46350.0,1088.0
50,2024.02.01,46350.0,50.0,46300.0,46650.0,46200.0,1005.0
51,2024.01.31,46300.0,200.0,46500.0,46500.0,46150.0,423.0
52,2024.01.30,46500.0,100.0,46700.0,46700.0,46300.0,328.0
53,2024.01.29,46400.0,300.0,47200.0,47200.0,44500.0,1117.0
54,2024.01.26,46700.0,250.0,46300.0,46800.0,46150.0,441.0
55,2024.01.25,46450.0,50.0,46150.0,47000.0,46150.0,477.0
56,2024.01.24,46500.0,300.0,46800.0,46800.0,46350.0,898.0
57,2024.01.23,46800.0,150.0,46500.0,46950.0,46500.0,451.0
58,2024.01.22,46650.0,450.0,46050.0,49450.0,46050.0,1767.0
59,2024.01.19,46200.0,450.0,47100.0,47100.0,46200.0,930.0
60,2024.01.18,46650.0,0.0,47100.0,47100.0,46300.0,982.0
61,2024.01.17,46650.0,650.0,47400.0,47400.0,46600.0,1398.0
62,2024.01.16,47300.0,200.0,47800.0,47800.0,47100.0,348.0
63,2024.01.15,47500.0,100.0,47400.0,47750.0,47350.0,568.0
64,2024.01.12,47400.0,150.0,47550.0,47800.0,47300.0,974.0
65,2024.01.11,47550.0,0.0,47550.0,47950.0,47250.0,1106.0
66,2024.01.10,47550.0,100.0,47450.0,48250.0,47250.0,1799.0
67,2024.01.09,47450.0,50.0,47650.0,47800.0,47400.0,953.0
68,2024.01.08,47400.0,100.0,47500.0,47500.0,47300.0,388.0
69,2024.01.05,47500.0,100.0,47400.0,47600.0,47400.0,795.0
70,2024.01.04,47400.0,0.0,47350.0,47500.0,47350.0,618.0
71,2024.01.03,47400.0,350.0,47700.0,47700.0,47250.0,1151.0
72,2024.01.02,47750.0,250.0,47500.0,47950.0,47500.0,1184.0
73,2023.12.28,48000.0,100.0,48050.0,48550.0,47800.0,1121.0
74,2023.12.27,47900.0,200.0,47750.0,48150.0,47700.0,623.0
75,2023.12.26,48100.0,900.0,49800.0,50000.0,47700.0,1756.0
76,2023.12.22,49000.0,1400.0,47600.0,52500.0,47300.0,8992.0
77,2023.12.21,47600.0,200.0,47800.0,47800.0,47350.0,823.0
78,2023.12.20,47800.0,100.0,47650.0,47900.0,47350.0,590.0
79,2023.12.19,47700.0,50.0,47750.0,48200.0,47600.0,509.0
80,2023.12.18,47750.0,100.0,47700.0,48300.0,47650.0,1080.0
81,2023.12.15,47650.0,100.0,47600.0,47800.0,47500.0,907.0
82,2023.12.14,47550.0,350.0,47700.0,47750.0,47250.0,771.0
83,2023.12.13,47200.0,400.0,47350.0,47600.0,47150.0,732.0
84,2023.12.12,47600.0,300.0,47600.0,47650.0,46900.0,1530.0
85,2023.12.11,47300.0,50.0,47450.0,47800.0,47200.0,1670.0
86,2023.12.08,47250.0,50.0,47300.0,47300.0,47050.0,352.0
87,2023.12.07,47200.0,150.0,47350.0,47550.0,47000.0,1080.0
88,2023.12.06,47350.0,50.0,47300.0,47500.0,47100.0,924.0
89,2023.12.05,47300.0,300.0,46900.0,48100.0,46900.0,787.0
90,2023.12.04,47600.0,150.0,47550.0,47950.0,47400.0,1871.0
91,2023.12.01,47450.0,0.0,47200.0,48100.0,46500.0,1407.0
92,2023.11.30,47450.0,350.0,47100.0,47500.0,47000.0,547.0
93,2023.11.29,47100.0,550.0,47350.0,47650.0,47100.0,690.0
94,2023.11.28,47650.0,350.0,48400.0,48400.0,47300.0,694.0
95,2023.11.27,48000.0,200.0,47900.0,48100.0,47800.0,649.0
96,2023.11.24,48200.0,150.0,48100.0,48650.0,48000.0,693.0
97,2023.11.23,48050.0,50.0,48800.0,48800.0,48050.0,224.0
98,2023.11.22,48100.0,50.0,48200.0,48450.0,47700.0,277.0
99,2023.11.21,48150.0,650.0,48150.0,48150.0,47500.0,1751.0
100,2023.11.20,47500.0,350.0,47700.0,47800.0,47200.0,784.0
101,2023.11.17,47150.0,600.0,47750.0,51500.0,47000.0,2663.0
102,2023.11.16,47750.0,400.0,47650.0,47850.0,47550.0,274.0
103,2023.11.15,47350.0,250.0,47500.0,47500.0,47200.0,598.0
104,2023.11.14,47100.0,100.0,47500.0,47500.0,46700.0,327.0
105,2023.11.13,47000.0,50.0,47500.0,47750.0,46800.0,319.0
106,2023.11.10,46950.0,1050.0,48000.0,48000.0,46400.0,493.0
107,2023.11.09,48000.0,450.0,48450.0,49450.0,47800.0,536.0
108,2023.11.08,48450.0,200.0,48850.0,49000.0,48450.0,277.0
109,2023.11.07,48650.0,200.0,49500.0,49500.0,48150.0,749.0
110,2023.11.06,48850.0,1700.0,50500.0,51300.0,48000.0,3420.0
111,2023.11.03,47150.0,1050.0,46350.0,47200.0,46100.0,867.0
112,2023.11.02,46100.0,800.0,45800.0,46300.0,45400.0,567.0
113,2023.11.01,45300.0,500.0,45400.0,45650.0,44600.0,518.0
114,2023.10.31,44800.0,50.0,43950.0,45200.0,43950.0,761.0
115,2023.10.30,44750.0,1300.0,43200.0,45600.0,43200.0,1079.0
116,2023.10.27,46050.0,150.0,46250.0,46750.0,46000.0,936.0
117,2023.10.26,46200.0,1450.0,47550.0,47550.0,46000.0,1280.0
118,2023.10.25,47650.0,1100.0,46550.0,47900.0,46400.0,920.0
119,2023.10.24,46550.0,800.0,45100.0,47600.0,45100.0,1008.0
120,2023.10.23,45750.0,50.0,45100.0,46000.0,45100.0,458.0
121,2023.10.20,45700.0,450.0,46100.0,46100.0,44450.0,2012.0
122,2023.10.19,46150.0,1700.0,46900.0,47000.0,46050.0,1246.0
123,2023.10.18,47850.0,550.0,48800.0,48800.0,47750.0,428.0
124,2023.10.17,48400.0,400.0,48450.0,48450.0,48000.0,318.0
125,2023.10.16,48000.0,400.0,48400.0,48950.0,47650.0,687.0
126,2023.10.13,48400.0,0.0,49150.0,49150.0,48050.0,329.0
127,2023.10.12,48400.0,600.0,48200.0,48900.0,47250.0,1761.0
128,2023.10.11,47800.0,700.0,47950.0,47950.0,47300.0,322.0
129,2023.10.10,47100.0,1450.0,47200.0,48800.0,46650.0,1814.0
130,2023.10.06,48550.0,450.0,49300.0,50400.0,48350.0,640.0
131,2023.10.05,49000.0,600.0,49600.0,49800.0,49000.0,1006.0
132,2023.10.04,49600.0,1700.0,51300.0,51700.0,49500.0,874.0
133,2023.09.27,51300.0,400.0,50900.0,51300.0,50600.0,225.0
134,2023.09.26,50900.0,600.0,51500.0,52200.0,50900.0,897.0
135,2023.09.25,51500.0,0.0,51300.0,52500.0,51300.0,931.0
136,2023.09.22,51500.0,400.0,51900.0,52000.0,51000.0,1389.0
137,2023.09.21,51900.0,1500.0,53100.0,53300.0,51800.0,1888.0
