,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.05.07,2345.0,하락  35,2335.0,2345.0,2310.0,12700.0,,,,
1,2024.05.03,2380.0,상승  35,2355.0,2380.0,2325.0,3235.0,,,,
2,2024.05.02,2345.0,하락  35,2350.0,2405.0,2300.0,4989.0,,,,
3,2024.04.30,2380.0,하락  10,2355.0,2390.0,2350.0,463.0,,,,
4,2024.04.29,2385.0,상승  15,2390.0,2405.0,2370.0,14663.0,0.0,0.0,0.0,
5,2024.04.26,2370.0,상승  10,2325.0,2370.0,2310.0,7838.0,1.0,1.0,1.0,
6,2024.04.25,2360.0,하락  20,2340.0,2370.0,2325.0,566.0,2.0,2.0,2.0,
7,2024.04.24,2380.0,보합0,2380.0,2380.0,2335.0,8616.0,3.0,3.0,3.0,
8,2024.04.23,2380.0,하락  20,2370.0,2400.0,2300.0,15550.0,4.0,4.0,4.0,
9,2024.04.22,2400.0,보합0,2400.0,2400.0,2370.0,1683.0,5.0,5.0,5.0,
10,2024.04.19,2400.0,하락  5,2410.0,2410.0,2365.0,3297.0,6.0,6.0,6.0,
11,2024.04.18,2405.0,하락  15,2390.0,2420.0,2390.0,3258.0,7.0,7.0,7.0,
12,2024.04.17,2420.0,5.0,2370.0,2420.0,2370.0,20240.0,8.0,8.0,8.0,0.0
13,2024.04.16,2415.0,0.0,2400.0,2420.0,2370.0,16354.0,9.0,9.0,9.0,1.0
14,2024.04.15,2415.0,15.0,2380.0,2415.0,2370.0,2826.0,10.0,10.0,10.0,2.0
15,2024.04.12,2400.0,5.0,2395.0,2425.0,2380.0,8677.0,11.0,11.0,11.0,3.0
16,2024.04.11,2405.0,5.0,2360.0,2410.0,2355.0,7787.0,12.0,12.0,12.0,4.0
17,2024.04.09,2400.0,0.0,2385.0,2405.0,2330.0,16374.0,13.0,13.0,13.0,5.0
18,2024.04.08,2400.0,10.0,2380.0,2415.0,2370.0,20859.0,14.0,14.0,14.0,6.0
19,2024.04.05,2390.0,10.0,2375.0,2390.0,2365.0,8404.0,15.0,15.0,15.0,7.0
20,2024.04.04,2380.0,20.0,2320.0,2390.0,2295.0,32087.0,16.0,16.0,16.0,8.0
