,날짜,종가,전일비,시가,고가,저가,거래량
0,2024.04.17,3180.0,25.0,3190.0,3330.0,3180.0,221643.0
1,2024.04.16,3205.0,135.0,3285.0,3430.0,3205.0,349550.0
2,2024.04.15,3340.0,95.0,3205.0,3545.0,3180.0,1277937.0
3,2024.04.12,3245.0,60.0,3165.0,3315.0,3165.0,183900.0
4,2024.04.11,3185.0,85.0,3205.0,3290.0,3120.0,283080.0
5,2024.04.09,3270.0,110.0,3340.0,3390.0,3265.0,303965.0
6,2024.04.08,3380.0,85.0,3285.0,3695.0,3230.0,2282613.0
7,2024.04.05,3295.0,125.0,3360.0,3390.0,3280.0,171095.0
8,2024.04.04,3420.0,70.0,3365.0,3460.0,3265.0,329777.0
9,2024.04.03,3350.0,155.0,3505.0,3505.0,3350.0,318146.0
10,2024.04.02,3505.0,15.0,3520.0,3575.0,3480.0,187984.0
11,2024.04.01,3520.0,35.0,3485.0,3565.0,3485.0,130434.0
12,2024.03.29,3485.0,10.0,3480.0,3630.0,3450.0,512668.0
13,2024.03.28,3475.0,55.0,3530.0,3550.0,3470.0,232057.0
14,2024.03.27,3530.0,80.0,3620.0,3645.0,3520.0,412054.0
15,2024.03.26,3610.0,145.0,3495.0,3895.0,3465.0,4021102.0
16,2024.03.25,3465.0,65.0,3540.0,3540.0,3455.0,231611.0
17,2024.03.22,3530.0,10.0,3570.0,3640.0,3500.0,237703.0
18,2024.03.21,3540.0,5.0,3520.0,3610.0,3495.0,411920.0
19,2024.03.20,3535.0,115.0,3660.0,3695.0,3525.0,471986.0
20,2024.03.19,3650.0,205.0,3845.0,3865.0,3615.0,1093347.0
21,2024.03.18,3855.0,10.0,3810.0,3945.0,3740.0,1057306.0
22,2024.03.15,3865.0,125.0,3810.0,4270.0,3805.0,11999354.0
23,2024.03.14,3740.0,35.0,3775.0,3855.0,3670.0,500631.0
24,2024.03.13,3775.0,150.0,3595.0,3980.0,3595.0,1873591.0
25,2024.03.12,3625.0,45.0,3665.0,3700.0,3545.0,359293.0
26,2024.03.11,3670.0,45.0,3715.0,3970.0,3670.0,858006.0
27,2024.03.08,3715.0,5.0,3710.0,3795.0,3700.0,262960.0
28,2024.03.07,3720.0,145.0,3895.0,3900.0,3720.0,350679.0
29,2024.03.06,3865.0,20.0,3845.0,3955.0,3795.0,604022.0
30,2024.03.05,3845.0,15.0,3865.0,3925.0,3785.0,451260.0
31,2024.03.04,3830.0,180.0,3775.0,3855.0,3730.0,560016.0
32,2024.02.29,3650.0,15.0,3640.0,3780.0,3550.0,418431.0
33,2024.02.28,3665.0,80.0,3700.0,3785.0,3665.0,416602.0
34,2024.02.27,3745.0,105.0,3820.0,4050.0,3715.0,1943537.0
35,2024.02.26,3850.0,160.0,4000.0,4125.0,3815.0,1597639.0
36,2024.02.23,4010.0,70.0,4050.0,4080.0,3950.0,800809.0
37,2024.02.22,4080.0,85.0,4085.0,4125.0,3960.0,1599611.0
